"gene_id"	"brief.description"
"32092"	"ENSG00000248185"	""
"32093"	"ENSG00000248188"	""
"32094"	"ENSG00000248191"	""
"32095"	"ENSG00000248192"	""
"32096"	"ENSG00000248196"	""
"32097"	"ENSG00000248197"	"long intergenic non-protein coding RNA 290"
"32098"	"ENSG00000248202"	"long intergenic non-protein coding RNA 2234"
"32099"	"ENSG00000248205"	""
"32100"	"ENSG00000248208"	""
"32101"	"ENSG00000248210"	"long intergenic non-protein coding RNA 2355"
"32102"	"ENSG00000248211"	""
"32103"	"ENSG00000248213"	""
"32104"	"ENSG00000248215"	"long intergenic non-protein coding RNA 2505"
"32105"	"ENSG00000248216"	""
"32106"	"ENSG00000248221"	"STX18 intronic transcript 1"
"32107"	"ENSG00000248222"	"uncharacterized LOC728095"
"32108"	"ENSG00000248227"	"long intergenic non-protein coding RNA 2513"
"32109"	"ENSG00000248228"	"SLIT2 intronic transcript 1"
"32110"	"ENSG00000248231"	""
"32111"	"ENSG00000248237"	""
"32112"	"ENSG00000248238"	""
"32113"	"ENSG00000248243"	"long intergenic non-protein coding RNA 2014"
"32114"	"ENSG00000248256"	"OCIAD1 antisense RNA 1"
"32115"	"ENSG00000248257"	""
"32116"	"ENSG00000248259"	""
"32117"	"ENSG00000248265"	"uncharacterized LOC440101"
"32118"	"ENSG00000248271"	""
"32119"	"ENSG00000248275"	"TRIM52 antisense RNA 1 (head to head)"
"32120"	"ENSG00000248278"	"uncharacterized LOC105371814"
"32121"	"ENSG00000248278"	""
"32122"	"ENSG00000248279"	"long intergenic non-protein coding RNA 2120"
"32123"	"ENSG00000248282"	""
"32124"	"ENSG00000248283"	""
"32125"	"ENSG00000248287"	""
"32126"	"ENSG00000248290"	""
"32127"	"ENSG00000248295"	""
"32128"	"ENSG00000248300"	"long intergenic non-protein coding RNA 2360"
"32129"	"ENSG00000248302"	""
"32130"	"ENSG00000248307"	"long intergenic non-protein coding RNA 616"
"32131"	"ENSG00000248308"	""
"32132"	"ENSG00000248309"	"MEF2C antisense RNA 1"
"32133"	"ENSG00000248313"	""
"32134"	"ENSG00000248315"	""
"32135"	"ENSG00000248318"	"uncharacterized LOC101927543"
"32136"	"ENSG00000248319"	"long intergenic non-protein coding RNA 2275"
"32137"	"ENSG00000248320"	""
"32138"	"ENSG00000248323"	"lung cancer associated transcript 1"
"32139"	"ENSG00000248327"	""
"32140"	"ENSG00000248328"	""
"32141"	"ENSG00000248329"	"apelin receptor early endogenous ligand"
"32142"	"ENSG00000248330"	"long intergenic non-protein coding RNA 613"
"32143"	"ENSG00000248332"	"TUB antisense RNA 1"
"32144"	"ENSG00000248333"	"cyclin dependent kinase 11B"
"32145"	"ENSG00000248334"	""
"32146"	"ENSG00000248336"	""
"32147"	"ENSG00000248338"	"long intergenic non-protein coding RNA 2472"
"32148"	"ENSG00000248339"	""
"32149"	"ENSG00000248340"	""
"32150"	"ENSG00000248351"	""
"32151"	"ENSG00000248355"	""
"32152"	"ENSG00000248360"	"long intergenic non-protein coding RNA 504"
"32153"	"ENSG00000248364"	""
"32154"	"ENSG00000248365"	""
"32155"	"ENSG00000248366"	""
"32156"	"ENSG00000248370"	""
"32157"	"ENSG00000248371"	"long intergenic non-protein coding RNA 2056"
"32158"	"ENSG00000248376"	""
"32159"	"ENSG00000248377"	""
"32160"	"ENSG00000248383"	"protocadherin alpha subfamily C, 1"
"32161"	"ENSG00000248385"	"T cell-interacting, activating receptor on myeloid cells 1"
"32162"	"ENSG00000248391"	"long intergenic non-protein coding RNA 2064"
"32163"	"ENSG00000248394"	""
"32164"	"ENSG00000248396"	""
"32165"	"ENSG00000248397"	""
"32166"	"ENSG00000248400"	""
"32167"	"ENSG00000248401"	""
"32168"	"ENSG00000248403"	""
"32169"	"ENSG00000248405"	"PRR5-ARHGAP8 readthrough"
"32170"	"ENSG00000248406"	""
"32171"	"ENSG00000248408"	""
"32172"	"ENSG00000248415"	""
"32173"	"ENSG00000248418"	""
"32174"	"ENSG00000248419"	""
"32175"	"ENSG00000248420"	""
"32176"	"ENSG00000248424"	""
"32177"	"ENSG00000248429"	"FAM198B antisense RNA 1"
"32178"	"ENSG00000248430"	""
"32179"	"ENSG00000248439"	""
"32180"	"ENSG00000248441"	"long intergenic non-protein coding RNA 1197"
"32181"	"ENSG00000248442"	""
"32182"	"ENSG00000248444"	""
"32183"	"ENSG00000248445"	"SEMA6A antisense RNA 1"
"32184"	"ENSG00000248447"	""
"32185"	"ENSG00000248448"	""
"32186"	"ENSG00000248449"	""
"32187"	"ENSG00000248455"	"long intergenic non-protein coding RNA 2217"
"32188"	"ENSG00000248456"	"long intergenic non-protein coding RNA 2485"
"32189"	"ENSG00000248457"	"long intergenic non-protein coding RNA 2220"
"32190"	"ENSG00000248461"	"long intergenic non-protein coding RNA 2107"
"32191"	"ENSG00000248461"	"long intergenic non-protein coding RNA 2119"
"32192"	"ENSG00000248462"	""
"32193"	"ENSG00000248464"	"FGF10 antisense RNA 1"
"32194"	"ENSG00000248466"	""
"32195"	"ENSG00000248468"	""
"32196"	"ENSG00000248469"	"uncharacterized LOC100996385"
"32197"	"ENSG00000248472"	""
"32198"	"ENSG00000248473"	"long intergenic non-protein coding RNA 1962"
"32199"	"ENSG00000248474"	""
"32200"	"ENSG00000248477"	""
"32201"	"ENSG00000248483"	"POU domain class 5, transcription factor 2"
"32202"	"ENSG00000248485"	"Purkinje cell protein 4 like 1"
"32203"	"ENSG00000248487"	"abhydrolase domain containing 14A"
"32204"	"ENSG00000248488"	""
"32205"	"ENSG00000248489"	"long intergenic non-protein coding RNA 2062"
"32206"	"ENSG00000248492"	"ZFAT antisense RNA 1"
"32207"	"ENSG00000248494"	"LNX1 antisense RNA 2"
"32208"	"ENSG00000248498"	""
"32209"	"ENSG00000248505"	"long intergenic non-protein coding RNA 2380"
"32210"	"ENSG00000248506"	""
"32211"	"ENSG00000248507"	""
"32212"	"ENSG00000248508"	"SRP14 antisense RNA1 (head to head)"
"32213"	"ENSG00000248510"	"long intergenic non-protein coding RNA 2267"
"32214"	"ENSG00000248517"	""
"32215"	"ENSG00000248522"	""
"32216"	"ENSG00000248527"	""
"32217"	"ENSG00000248528"	""
"32218"	"ENSG00000248529"	"uncharacterized LOC101928651"
"32219"	"ENSG00000248530"	""
"32220"	"ENSG00000248531"	""
"32221"	"ENSG00000248538"	"uncharacterized LOC101929128"
"32222"	"ENSG00000248538"	"uncharacterized LOC157273"
"32223"	"ENSG00000248539"	""
"32224"	"ENSG00000248540"	"uncharacterized LOC283731"
"32225"	"ENSG00000248542"	""
"32226"	"ENSG00000248543"	""
"32227"	"ENSG00000248546"	"acidic nuclear phosphoprotein 32 family member C"
"32228"	"ENSG00000248548"	""
"32229"	"ENSG00000248550"	"OTX2 antisense RNA 1 (head to head)"
"32230"	"ENSG00000248553"	""
"32231"	"ENSG00000248554"	""
"32232"	"ENSG00000248555"	"long intergenic non-protein coding RNA 1339"
"32233"	"ENSG00000248560"	""
"32234"	"ENSG00000248565"	""
"32235"	"ENSG00000248568"	""
"32236"	"ENSG00000248572"	"EGFLAM antisense RNA 2"
"32237"	"ENSG00000248573"	""
"32238"	"ENSG00000248574"	""
"32239"	"ENSG00000248578"	""
"32240"	"ENSG00000248586"	""
"32241"	"ENSG00000248587"	"GDNF antisense RNA 1"
"32242"	"ENSG00000248590"	""
"32243"	"ENSG00000248592"	"STIMATE-MUSTN1 readthrough"
"32244"	"ENSG00000248593"	""
"32245"	"ENSG00000248596"	""
"32246"	"ENSG00000248599"	"uncharacterized LOC441374"
"32247"	"ENSG00000248608"	""
"32248"	"ENSG00000248610"	""
"32249"	"ENSG00000248611"	""
"32250"	"ENSG00000248616"	""
"32251"	"ENSG00000248618"	""
"32252"	"ENSG00000248625"	""
"32253"	"ENSG00000248626"	""
"32254"	"ENSG00000248633"	""
"32255"	"ENSG00000248636"	""
"32256"	"ENSG00000248640"	""
"32257"	"ENSG00000248641"	""
"32258"	"ENSG00000248642"	""
"32259"	"ENSG00000248643"	"RBM14-RBM4 readthrough"
"32260"	"ENSG00000248651"	""
"32261"	"ENSG00000248654"	""
"32262"	"ENSG00000248660"	""
"32263"	"ENSG00000248663"	"long intergenic non-protein coding RNA 992"
"32264"	"ENSG00000248668"	"OXCT1 antisense RNA 1"
"32265"	"ENSG00000248671"	""
"32266"	"ENSG00000248672"	"LY75-CD302 readthrough"
"32267"	"ENSG00000248673"	"long intergenic non-protein coding RNA 1331"
"32268"	"ENSG00000248674"	""
"32269"	"ENSG00000248677"	"long intergenic non-protein coding RNA 2102"
"32270"	"ENSG00000248682"	"ARHGAP22 intronic transcript 1"
"32271"	"ENSG00000248684"	""
"32272"	"ENSG00000248685"	"long intergenic non-protein coding RNA 2484"
"32273"	"ENSG00000248686"	""
"32274"	"ENSG00000248690"	"HAS2 antisense RNA 1"
"32275"	"ENSG00000248692"	"ADGRL3 antisense RNA 1"
"32276"	"ENSG00000248693"	""
"32277"	"ENSG00000248697"	""
"32278"	"ENSG00000248698"	"long intergenic non-protein coding RNA 1085"
"32279"	"ENSG00000248699"	""
"32280"	"ENSG00000248703"	"long intergenic non-protein coding RNA 2415"
"32281"	"ENSG00000248704"	""
"32282"	"ENSG00000248708"	""
"32283"	"ENSG00000248710"	"TRIM59-IFT80 protein"
"32284"	"ENSG00000248711"	""
"32285"	"ENSG00000248712"	"coiled-coil domain containing 153"
"32286"	"ENSG00000248713"	"chromosome 4 open reading frame 54"
"32287"	"ENSG00000248717"	"long intergenic non-protein coding RNA 2222"
"32288"	"ENSG00000248720"	""
"32289"	"ENSG00000248722"	""
"32290"	"ENSG00000248724"	"NPHP3 antisense RNA 1"
"32291"	"ENSG00000248727"	"long intergenic non-protein coding RNA 1948"
"32292"	"ENSG00000248729"	""
"32293"	"ENSG00000248730"	"EGFLAM antisense RNA 4"
"32294"	"ENSG00000248735"	""
"32295"	"ENSG00000248738"	"uncharacterized LOC101929237"
"32296"	"ENSG00000248740"	"long intergenic non-protein coding RNA 2428"
"32297"	"ENSG00000248745"	""
"32298"	"ENSG00000248746"	"actinin alpha 3 (gene/pseudogene)"
"32299"	"ENSG00000248748"	""
"32300"	"ENSG00000248757"	"long intergenic non-protein coding RNA 2115"
"32301"	"ENSG00000248765"	""
"32302"	"ENSG00000248767"	"FOXL3 overlapping transcript 1"
"32303"	"ENSG00000248767"	"forkhead box L3"
"32304"	"ENSG00000248771"	"small integral membrane protein 31"
"32305"	"ENSG00000248777"	""
"32306"	"ENSG00000248780"	""
"32307"	"ENSG00000248781"	""
"32308"	"ENSG00000248785"	""
"32309"	"ENSG00000248789"	"long intergenic non-protein coding RNA 2118"
"32310"	"ENSG00000248791"	""
"32311"	"ENSG00000248792"	""
"32312"	"ENSG00000248796"	""
"32313"	"ENSG00000248801"	"C8orf34 antisense RNA 1"
"32314"	"ENSG00000248807"	""
"32315"	"ENSG00000248809"	"long intergenic non-protein coding RNA 1095"
"32316"	"ENSG00000248810"	"long intergenic non-protein coding RNA 2432"
"32317"	"ENSG00000248817"	""
"32318"	"ENSG00000248820"	""
"32319"	"ENSG00000248822"	""
"32320"	"ENSG00000248826"	""
"32321"	"ENSG00000248827"	""
"32322"	"ENSG00000248830"	""
"32323"	"ENSG00000248831"	""
"32324"	"ENSG00000248834"	""
"32325"	"ENSG00000248837"	""
"32326"	"ENSG00000248838"	""
"32327"	"ENSG00000248843"	""
"32328"	"ENSG00000248844"	"long intergenic non-protein coding RNA 2753"
"32329"	"ENSG00000248846"	"long intergenic non-protein coding RNA 2065"
"32330"	"ENSG00000248847"	""
"32331"	"ENSG00000248848"	""
"32332"	"ENSG00000248850"	""
"32333"	"ENSG00000248851"	""
"32334"	"ENSG00000248854"	""
"32335"	"ENSG00000248858"	"uncharacterized LOC441369"
"32336"	"ENSG00000248859"	"long intergenic non-protein coding RNA 1574"
"32337"	"ENSG00000248866"	"USP46 divergent transcript"
"32338"	"ENSG00000248869"	"long intergenic non-protein coding RNA 2511"
"32339"	"ENSG00000248871"	"TNFSF12-TNFSF13 readthrough"
"32340"	"ENSG00000248872"	"long intergenic non-protein coding RNA 2431"
"32341"	"ENSG00000248873"	""
"32342"	"ENSG00000248874"	"chromosome 5 putative open reading frame 17"
"32343"	"ENSG00000248877"	""
"32344"	"ENSG00000248880"	""
"32345"	"ENSG00000248883"	""
"32346"	"ENSG00000248886"	""
"32347"	"ENSG00000248890"	"HHIP antisense RNA 1"
"32348"	"ENSG00000248891"	""
"32349"	"ENSG00000248893"	"family with sequence similarity 138 member E"
"32350"	"ENSG00000248896"	"uncharacterized LOC102723313"
"32351"	"ENSG00000248901"	"long intergenic non-protein coding RNA 1846"
"32352"	"ENSG00000248905"	"formin 1"
"32353"	"ENSG00000248907"	""
"32354"	"ENSG00000248908"	"long intergenic non-protein coding RNA 2239"
"32355"	"ENSG00000248909"	""
"32356"	"ENSG00000248913"	""
"32357"	"ENSG00000248915"	""
"32358"	"ENSG00000248916"	""
"32359"	"ENSG00000248919"	"ATP5MF-PTCD1 readthrough"
"32360"	"ENSG00000248920"	"ubiquitin specific peptidase 17 like family member 19"
"32361"	"ENSG00000248923"	""
"32362"	"ENSG00000248929"	""
"32363"	"ENSG00000248930"	""
"32364"	"ENSG00000248931"	""
"32365"	"ENSG00000248932"	"uncharacterized LOC100507291"
"32366"	"ENSG00000248933"	"ubiquitin specific peptidase 17 like family member 22"
"32367"	"ENSG00000248942"	"long intergenic non-protein coding RNA 1335"
"32368"	"ENSG00000248944"	""
"32369"	"ENSG00000248946"	""
"32370"	"ENSG00000248950"	""
"32371"	"ENSG00000248951"	""
"32372"	"ENSG00000248956"	""
"32373"	"ENSG00000248958"	""
"32374"	"ENSG00000248964"	"uncharacterized LOC101929470"
"32375"	"ENSG00000248966"	""
"32376"	"ENSG00000248971"	""
"32377"	"ENSG00000248973"	""
"32378"	"ENSG00000248979"	""
"32379"	"ENSG00000248980"	""
"32380"	"ENSG00000248987"	""
"32381"	"ENSG00000248988"	""
"32382"	"ENSG00000248990"	""
"32383"	"ENSG00000248994"	""
"32384"	"ENSG00000248995"	"long intergenic non-protein coding RNA 2231"
"32385"	"ENSG00000248998"	""
"32386"	"ENSG00000249003"	""
"32387"	"ENSG00000249004"	""
"32388"	"ENSG00000249005"	""
"32389"	"ENSG00000249013"	""
"32390"	"ENSG00000249014"	""
"32391"	"ENSG00000249018"	""
"32392"	"ENSG00000249020"	"small nucleolar RNA, H/ACA box 58"
"32393"	"ENSG00000249025"	""
"32394"	"ENSG00000249026"	""
"32395"	"ENSG00000249031"	""
"32396"	"ENSG00000249035"	"colorectal liver metastasis associated transcript 3"
"32397"	"ENSG00000249038"	""
"32398"	"ENSG00000249045"	""
"32399"	"ENSG00000249047"	""
"32400"	"ENSG00000249048"	""
"32401"	"ENSG00000249053"	""
"32402"	"ENSG00000249054"	"family with sequence similarity 138 member D"
"32403"	"ENSG00000249055"	""
"32404"	"ENSG00000249057"	""
"32405"	"ENSG00000249064"	""
"32406"	"ENSG00000249065"	""
"32407"	"ENSG00000249066"	""
"32408"	"ENSG00000249069"	"long intergenic non-protein coding RNA 1033"
"32409"	"ENSG00000249071"	""
"32410"	"ENSG00000249073"	"WNT signaling pathway activating non-coding RNA"
"32411"	"ENSG00000249074"	""
"32412"	"ENSG00000249077"	""
"32413"	"ENSG00000249081"	""
"32414"	"ENSG00000249082"	"C5orf66 antisense RNA 1"
"32415"	"ENSG00000249087"	"ZNF436 antisense RNA 1"
"32416"	"ENSG00000249089"	""
"32417"	"ENSG00000249092"	""
"32418"	"ENSG00000249096"	"long intergenic non-protein coding RNA 2362"
"32419"	"ENSG00000249104"	"ubiquitin specific peptidase 17 like family member 17"
"32420"	"ENSG00000249106"	"uncharacterized LOC101928590"
"32421"	"ENSG00000249115"	"HAUS augmin like complex subunit 5"
"32422"	"ENSG00000249116"	""
"32423"	"ENSG00000249119"	""
"32424"	"ENSG00000249127"	""
"32425"	"ENSG00000249128"	"long intergenic non-protein coding RNA 2215"
"32426"	"ENSG00000249129"	""
"32427"	"ENSG00000249131"	"PSD2 antisense RNA 1"
"32428"	"ENSG00000249138"	""
"32429"	"ENSG00000249139"	"EPPIN-WFDC6 readthrough"
"32430"	"ENSG00000249140"	""
"32431"	"ENSG00000249142"	""
"32432"	"ENSG00000249145"	"long intergenic non-protein coding RNA 2517"
"32433"	"ENSG00000249152"	"lncRNA p53 regulated and ESC associated 2"
"32434"	"ENSG00000249156"	""
"32435"	"ENSG00000249158"	"protocadherin alpha 11"
"32436"	"ENSG00000249160"	"long intergenic non-protein coding RNA 2213"
"32437"	"ENSG00000249162"	""
"32438"	"ENSG00000249167"	"SEMA6A antisense RNA 2"
"32439"	"ENSG00000249170"	""
"32440"	"ENSG00000249173"	"long intergenic non-protein coding RNA 1093"
"32441"	"ENSG00000249177"	""
"32442"	"ENSG00000249183"	""
"32443"	"ENSG00000249184"	""
"32444"	"ENSG00000249188"	""
"32445"	"ENSG00000249191"	""
"32446"	"ENSG00000249192"	""
"32447"	"ENSG00000249193"	""
"32448"	"ENSG00000249196"	"TMEM132D antisense RNA 1"
"32449"	"ENSG00000249197"	""
"32450"	"ENSG00000249200"	""
"32451"	"ENSG00000249201"	"uncharacterized LOC101928857"
"32452"	"ENSG00000249203"	"long intergenic non-protein coding RNA 2224"
"32453"	"ENSG00000249206"	""
"32454"	"ENSG00000249210"	""
"32455"	"ENSG00000249212"	""
"32456"	"ENSG00000249213"	""
"32457"	"ENSG00000249215"	""
"32458"	"ENSG00000249222"	"ATP synthase membrane subunit g like"
"32459"	"ENSG00000249226"	""
"32460"	"ENSG00000249229"	""
"32461"	"ENSG00000249230"	""
"32462"	"ENSG00000249231"	"cancer susceptibility 16"
"32463"	"ENSG00000249235"	""
"32464"	"ENSG00000249238"	""
"32465"	"ENSG00000249239"	""
"32466"	"ENSG00000249241"	"long intergenic non-protein coding RNA 2265"
"32467"	"ENSG00000249242"	"transmembrane protein 150C"
"32468"	"ENSG00000249245"	""
"32469"	"ENSG00000249247"	""
"32470"	"ENSG00000249252"	"C1QTNF7 antisense RNA 1"
"32471"	"ENSG00000249255"	""
"32472"	"ENSG00000249256"	""
"32473"	"ENSG00000249263"	""
"32474"	"ENSG00000249264"	""
"32475"	"ENSG00000249266"	""
"32476"	"ENSG00000249267"	"long intergenic non-protein coding RNA 939"
"32477"	"ENSG00000249270"	""
"32478"	"ENSG00000249271"	""
"32479"	"ENSG00000249272"	""
"32480"	"ENSG00000249274"	""
"32481"	"ENSG00000249277"	""
"32482"	"ENSG00000249279"	"long intergenic non-protein coding RNA 2057"
"32483"	"ENSG00000249283"	""
"32484"	"ENSG00000249285"	""
"32485"	"ENSG00000249288"	""
"32486"	"ENSG00000249295"	"uncharacterized LOC101928924"
"32487"	"ENSG00000249297"	"long intergenic non-protein coding RNA 2174"
"32488"	"ENSG00000249302"	""
"32489"	"ENSG00000249306"	"long intergenic non-protein coding RNA 1411"
"32490"	"ENSG00000249307"	"long intergenic non-protein coding RNA 1088"
"32491"	"ENSG00000249310"	"APOBEC3B antisense RNA 1"
"32492"	"ENSG00000249311"	""
"32493"	"ENSG00000249312"	""
"32494"	"ENSG00000249317"	"uncharacterized LOC105377480"
"32495"	"ENSG00000249321"	""
"32496"	"ENSG00000249326"	"uncharacterized LOC101929081"
"32497"	"ENSG00000249328"	"uncharacterized LOC101927040"
"32498"	"ENSG00000249332"	"long intergenic non-protein coding RNA 2149"
"32499"	"ENSG00000249337"	""
"32500"	"ENSG00000249338"	""
"32501"	"ENSG00000249341"	"uncharacterized LOC100506444"
"32502"	"ENSG00000249343"	"long intergenic non-protein coding RNA 1333"
"32503"	"ENSG00000249345"	"long intergenic non-protein coding RNA 2405"
"32504"	"ENSG00000249346"	"long intergenic non-protein coding RNA 1016"
"32505"	"ENSG00000249348"	"UGDH antisense RNA 1"
"32506"	"ENSG00000249351"	""
"32507"	"ENSG00000249352"	"long intergenic non-protein coding RNA 2198"
"32508"	"ENSG00000249353"	""
"32509"	"ENSG00000249360"	""
"32510"	"ENSG00000249362"	"long intergenic non-protein coding RNA 2488"
"32511"	"ENSG00000249364"	"uncharacterized LOC101928858"
"32512"	"ENSG00000249367"	""
"32513"	"ENSG00000249372"	""
"32514"	"ENSG00000249375"	"cancer susceptibility 11"
"32515"	"ENSG00000249378"	"long intergenic non-protein coding RNA 1060"
"32516"	"ENSG00000249379"	""
"32517"	"ENSG00000249380"	""
"32518"	"ENSG00000249381"	""
"32519"	"ENSG00000249382"	"long intergenic non-protein coding RNA 2619"
"32520"	"ENSG00000249383"	"long intergenic non-protein coding RNA 2071"
"32521"	"ENSG00000249386"	""
"32522"	"ENSG00000249387"	""
"32523"	"ENSG00000249395"	"cancer susceptibility 9"
"32524"	"ENSG00000249396"	"long intergenic non-protein coding RNA 2212"
"32525"	"ENSG00000249400"	""
"32526"	"ENSG00000249407"	""
"32527"	"ENSG00000249410"	""
"32528"	"ENSG00000249411"	""
"32529"	"ENSG00000249419"	"uncharacterized LOC101928052"
"32530"	"ENSG00000249421"	"ADAMTS19 antisense RNA 1"
"32531"	"ENSG00000249425"	""
"32532"	"ENSG00000249436"	"uncharacterized LincR-0003"
"32533"	"ENSG00000249437"	"NLR family apoptosis inhibitory protein"
"32534"	"ENSG00000249438"	""
"32535"	"ENSG00000249439"	""
"32536"	"ENSG00000249446"	""
"32537"	"ENSG00000249448"	""
"32538"	"ENSG00000249449"	""
"32539"	"ENSG00000249454"	""
"32540"	"ENSG00000249459"	""
"32541"	"ENSG00000249460"	"long intergenic non-protein coding RNA 2500"
"32542"	"ENSG00000249462"	""
"32543"	"ENSG00000249464"	"long intergenic non-protein coding RNA 1091"
"32544"	"ENSG00000249465"	""
"32545"	"ENSG00000249467"	""
"32546"	"ENSG00000249471"	"zinc finger protein 324B"
"32547"	"ENSG00000249476"	"uncharacterized LOC285638"
"32548"	"ENSG00000249481"	"spermatogenesis associated serine rich 1"
"32549"	"ENSG00000249482"	""
"32550"	"ENSG00000249484"	"long intergenic non-protein coding RNA 1470"
"32551"	"ENSG00000249485"	""
"32552"	"ENSG00000249487"	"long intergenic non-protein coding RNA 1586"
"32553"	"ENSG00000249488"	""
"32554"	"ENSG00000249489"	""
"32555"	"ENSG00000249490"	"long intergenic non-protein coding RNA 2146"
"32556"	"ENSG00000249491"	""
"32557"	"ENSG00000249493"	""
"32558"	"ENSG00000249497"	"long intergenic non-protein coding RNA 2075"
"32559"	"ENSG00000249500"	"long intergenic non-protein coding RNA 1179"
"32560"	"ENSG00000249501"	""
"32561"	"ENSG00000249503"	""
"32562"	"ENSG00000249504"	""
"32563"	"ENSG00000249505"	""
"32564"	"ENSG00000249506"	""
"32565"	"ENSG00000249509"	"NEUROG2 and ZGRF1 antisense RNA 1"
"32566"	"ENSG00000249514"	""
"32567"	"ENSG00000249515"	"long intergenic non-protein coding RNA 2113"
"32568"	"ENSG00000249516"	""
"32569"	"ENSG00000249518"	""
"32570"	"ENSG00000249519"	""
"32571"	"ENSG00000249521"	"long intergenic non-protein coding RNA 2114"
"32572"	"ENSG00000249531"	""
"32573"	"ENSG00000249532"	"miR-302/367 cluster host gene"
"32574"	"ENSG00000249534"	"long intergenic non-protein coding RNA 1258"
"32575"	"ENSG00000249539"	""
"32576"	"ENSG00000249541"	""
"32577"	"ENSG00000249542"	""
"32578"	"ENSG00000249545"	""
"32579"	"ENSG00000249550"	"long intergenic non-protein coding RNA 1234"
"32580"	"ENSG00000249551"	""
"32581"	"ENSG00000249553"	"PPP2R2B intronic transcript 1"
"32582"	"ENSG00000249555"	""
"32583"	"ENSG00000249557"	""
"32584"	"ENSG00000249558"	""
"32585"	"ENSG00000249565"	""
"32586"	"ENSG00000249574"	"uncharacterized LOC442497"
"32587"	"ENSG00000249580"	""
"32588"	"ENSG00000249581"	"clarin 2"
"32589"	"ENSG00000249582"	""
"32590"	"ENSG00000249584"	"long intergenic non-protein coding RNA 2225"
"32591"	"ENSG00000249592"	"uncharacterized LOC100129917"
"32592"	"ENSG00000249599"	"BMPR1B divergent transcript"
"32593"	"ENSG00000249601"	"long intergenic non-protein coding RNA 1187"
"32594"	"ENSG00000249606"	""
"32595"	"ENSG00000249610"	""
"32596"	"ENSG00000249613"	"long intergenic non-protein coding RNA 2173"
"32597"	"ENSG00000249614"	""
"32598"	"ENSG00000249616"	""
"32599"	"ENSG00000249618"	"long intergenic non-protein coding RNA 2465"
"32600"	"ENSG00000249619"	""
"32601"	"ENSG00000249620"	""
"32602"	"ENSG00000249623"	""
"32603"	"ENSG00000249624"	"interferon alpha and beta receptor subunit 2"
"32604"	"ENSG00000249628"	"long intergenic non-protein coding RNA 942"
"32605"	"ENSG00000249633"	""
"32606"	"ENSG00000249634"	""
"32607"	"ENSG00000249635"	"uncharacterized LOC101929577"
"32608"	"ENSG00000249641"	"HOXC13 antisense RNA"
"32609"	"ENSG00000249642"	""
"32610"	"ENSG00000249642"	""
"32611"	"ENSG00000249646"	""
"32612"	"ENSG00000249647"	"C5orf66 antisense RNA 2"
"32613"	"ENSG00000249649"	""
"32614"	"ENSG00000249654"	""
"32615"	"ENSG00000249661"	""
"32616"	"ENSG00000249662"	"long intergenic non-protein coding RNA 2218"
"32617"	"ENSG00000249667"	"long intergenic non-protein coding RNA 1259"
"32618"	"ENSG00000249668"	""
"32619"	"ENSG00000249669"	"cardiac mesoderm enhancer-associated non-coding RNA"
"32620"	"ENSG00000249673"	"NOP14 antisense RNA 1"
"32621"	"ENSG00000249679"	"uncharacterized LOC105377590"
"32622"	"ENSG00000249680"	""
"32623"	"ENSG00000249681"	""
"32624"	"ENSG00000249690"	"uncharacterized LOC729558"
"32625"	"ENSG00000249691"	""
"32626"	"ENSG00000249693"	"theg spermatid protein like"
"32627"	"ENSG00000249695"	"uncharacterized LOC574538"
"32628"	"ENSG00000249698"	""
"32629"	"ENSG00000249699"	"long intergenic non-protein coding RNA 2261"
"32630"	"ENSG00000249700"	"SRD5A3 antisense RNA 1"
"32631"	"ENSG00000249709"	"zinc finger protein 564"
"32632"	"ENSG00000249710"	"uncharacterized LOC101929353"
"32633"	"ENSG00000249713"	"uncharacterized LOC101929109"
"32634"	"ENSG00000249715"	"fer-1 like family member 5"
"32635"	"ENSG00000249717"	"PARM1 antisense RNA 1"
"32636"	"ENSG00000249726"	""
"32637"	"ENSG00000249729"	""
"32638"	"ENSG00000249730"	"olfactory receptor family 10 subfamily J member 4 (gene/pseudogene)"
"32639"	"ENSG00000249736"	"long intergenic non-protein coding RNA 2242"
"32640"	"ENSG00000249738"	"uncharacterized LOC285626"
"32641"	"ENSG00000249740"	"OSMR antisense RNA 1 (head to head)"
"32642"	"ENSG00000249740"	"long intergenic non-protein coding RNA 1265"
"32643"	"ENSG00000249745"	""
"32644"	"ENSG00000249747"	"long intergenic non-protein coding RNA 2374"
"32645"	"ENSG00000249748"	"uncharacterized LOC100506406"
"32646"	"ENSG00000249751"	"endothelial cell surface expressed chemotaxis and apoptosis regulator"
"32647"	"ENSG00000249754"	""
"32648"	"ENSG00000249767"	""
"32649"	"ENSG00000249768"	""
"32650"	"ENSG00000249770"	""
"32651"	"ENSG00000249777"	""
"32652"	"ENSG00000249778"	""
"32653"	"ENSG00000249781"	"long intergenic non-protein coding RNA 2112"
"32654"	"ENSG00000249782"	""
"32655"	"ENSG00000249784"	"small Cajal body-specific RNA 22"
"32656"	"ENSG00000249785"	"long intergenic non-protein coding RNA 2103"
"32657"	"ENSG00000249786"	""
"32658"	"ENSG00000249795"	""
"32659"	"ENSG00000249797"	"long intergenic non-protein coding RNA 2147"
"32660"	"ENSG00000249798"	""
"32661"	"ENSG00000249799"	""
"32662"	"ENSG00000249808"	"long intergenic non-protein coding RNA 1377"
