"gene_id"	"GO.ID"	"GO.names"
"WBGene00018164"	"WBGene00018164"	"GO:0005515, GO:0048566"	"protein binding, embryonic digestive tract development"
"WBGene00018165"	"WBGene00018165"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00018168"	"WBGene00018168"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00018173"	"WBGene00018173"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00018174"	"WBGene00018174"	"GO:0000166, GO:0003824, GO:0004637, GO:0004641, GO:0004644, GO:0005524, GO:0005737, GO:0006164, GO:0006189, GO:0008152, GO:0009058, GO:0009113, GO:0016740, GO:0016874, GO:0046872"	"nucleotide binding, catalytic activity, phosphoribosylamine-glycine ligase activity, phosphoribosylformylglycinamidine cyclo-ligase activity, phosphoribosylglycinamide formyltransferase activity, ATP binding, cytoplasm, purine nucleotide biosynthetic process, 'de novo' IMP biosynthetic process, metabolic process, biosynthetic process, purine nucleobase biosynthetic process, transferase activity, ligase activity, metal ion binding"
"WBGene00018175"	"WBGene00018175"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00018178"	"WBGene00018178"	"GO:0004672, GO:0004674, GO:0005524, GO:0005634, GO:0005737, GO:0006468, GO:0008360, GO:0018105"	"protein kinase activity, protein serine/threonine kinase activity, ATP binding, nucleus, cytoplasm, protein phosphorylation, regulation of cell shape, peptidyl-serine phosphorylation"
"WBGene00018179"	"WBGene00018179"	"GO:0007186, GO:0008528, GO:0016020, GO:0016021"	"G-protein coupled receptor signaling pathway, G-protein coupled peptide receptor activity, membrane, integral component of membrane"
"WBGene00018180"	"WBGene00018180"	"GO:0004930, GO:0007186, GO:0016020, GO:0016021"	"G-protein coupled receptor activity, G-protein coupled receptor signaling pathway, membrane, integral component of membrane"
"WBGene00018181"	"WBGene00018181"	"GO:0006488, GO:0006810, GO:0016020, GO:0016021"	"dolichol-linked oligosaccharide biosynthetic process, transport, membrane, integral component of membrane"
"WBGene00018184"	"WBGene00018184"	"GO:0006629, GO:0008081"	"lipid metabolic process, phosphoric diester hydrolase activity"
"WBGene00018187"	"WBGene00018187"	"GO:0005622, GO:0030837"	"intracellular, negative regulation of actin filament polymerization"
"WBGene00018189"	"WBGene00018189"	"GO:0003677, GO:0003700, GO:0005515, GO:0005634, GO:0006351, GO:0006355, GO:0008270, GO:0043401, GO:0043565, GO:0046872"	"DNA binding, DNA binding transcription factor activity, protein binding, nucleus, transcription, DNA-templated, regulation of transcription, DNA-templated, zinc ion binding, steroid hormone mediated signaling pathway, sequence-specific DNA binding, metal ion binding"
"WBGene00018190"	"WBGene00018190"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00018191"	"WBGene00018191"	"GO:0004930, GO:0016020, GO:0016021"	"G-protein coupled receptor activity, membrane, integral component of membrane"
"WBGene00018196"	"WBGene00018196"	"GO:0004222, GO:0006508, GO:0008237, GO:0016020, GO:0016021"	"metalloendopeptidase activity, proteolysis, metallopeptidase activity, membrane, integral component of membrane"
"WBGene00018202"	"WBGene00018202"	"GO:0000166, GO:0004672, GO:0004674, GO:0005524, GO:0005634, GO:0005737, GO:0006468, GO:0008360, GO:0018105"	"nucleotide binding, protein kinase activity, protein serine/threonine kinase activity, ATP binding, nucleus, cytoplasm, protein phosphorylation, regulation of cell shape, peptidyl-serine phosphorylation"
"WBGene00018203"	"WBGene00018203"	"GO:0000166, GO:0004672, GO:0004674, GO:0005524, GO:0005634, GO:0005737, GO:0008360, GO:0018105"	"nucleotide binding, protein kinase activity, protein serine/threonine kinase activity, ATP binding, nucleus, cytoplasm, regulation of cell shape, peptidyl-serine phosphorylation"
"WBGene00018206"	"WBGene00018206"	"GO:0008152, GO:0015020, GO:0016020, GO:0016021, GO:0016740, GO:0016757, GO:0016758, GO:0043231"	"metabolic process, glucuronosyltransferase activity, membrane, integral component of membrane, transferase activity, transferase activity, transferring glycosyl groups, transferase activity, transferring hexosyl groups, intracellular membrane-bounded organelle"
"WBGene00018207"	"WBGene00018207"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00018209"	"WBGene00018209"	"GO:0016020, GO:0016021, GO:0016491, GO:0055114"	"membrane, integral component of membrane, oxidoreductase activity, oxidation-reduction process"
"WBGene00018210"	"WBGene00018210"	"GO:0016020, GO:0016021, GO:0016491, GO:0045087, GO:0055114"	"membrane, integral component of membrane, oxidoreductase activity, innate immune response, oxidation-reduction process"
"WBGene00018211"	"WBGene00018211"	"GO:0016020, GO:0016021, GO:0016740, GO:0016746, GO:0016747, GO:0033692"	"membrane, integral component of membrane, transferase activity, transferase activity, transferring acyl groups, transferase activity, transferring acyl groups other than amino-acyl groups, cellular polysaccharide biosynthetic process"
"WBGene00018215"	"WBGene00018215"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00018216"	"WBGene00018216"	"GO:0045087"	"innate immune response"
"WBGene00018217"	"WBGene00018217"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00018218"	"WBGene00018218"	"GO:0005739, GO:0008289"	"mitochondrion, lipid binding"
"WBGene00018219"	"WBGene00018219"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00018222"	"WBGene00018222"	"GO:0004930, GO:0007186, GO:0008528, GO:0016020, GO:0016021"	"G-protein coupled receptor activity, G-protein coupled receptor signaling pathway, G-protein coupled peptide receptor activity, membrane, integral component of membrane"
"WBGene00018226"	"WBGene00018226"	"GO:0016020, GO:0016021, GO:0016787, GO:0046872"	"membrane, integral component of membrane, hydrolase activity, metal ion binding"
"WBGene00018227"	"WBGene00018227"	"GO:0004222, GO:0006508, GO:0008237"	"metalloendopeptidase activity, proteolysis, metallopeptidase activity"
"WBGene00018228"	"WBGene00018228"	"GO:0008146, GO:0016021, GO:0030206, GO:0047756, GO:1902884"	"sulfotransferase activity, integral component of membrane, chondroitin sulfate biosynthetic process, chondroitin 4-sulfotransferase activity, positive regulation of response to oxidative stress"
"WBGene00018232"	"WBGene00018232"	"GO:0016787"	"hydrolase activity"
"WBGene00018233"	"WBGene00018233"	"GO:0005634"	"nucleus"
"WBGene00018235"	"WBGene00018235"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00018238"	"WBGene00018238"	"GO:0006474, GO:0007064, GO:0008080, GO:0016573, GO:0031415"	"N-terminal protein amino acid acetylation, mitotic sister chromatid cohesion, N-acetyltransferase activity, histone acetylation, NatA complex"
"WBGene00018239"	"WBGene00018239"	"GO:0006810, GO:0015031, GO:0016020, GO:0016021, GO:0061025"	"transport, protein transport, membrane, integral component of membrane, membrane fusion"
"WBGene00018240"	"WBGene00018240"	"GO:0005507, GO:0005758, GO:0006825, GO:0016531, GO:0033617"	"copper ion binding, mitochondrial intermembrane space, copper ion transport, copper chaperone activity, mitochondrial respiratory chain complex IV assembly"
"WBGene00018241"	"WBGene00018241"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00018242"	"WBGene00018242"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00018244"	"WBGene00018244"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00018245"	"WBGene00018245"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00018246"	"WBGene00018246"	"GO:0004888, GO:0005887, GO:0007165, GO:0030246"	"transmembrane signaling receptor activity, integral component of plasma membrane, signal transduction, carbohydrate binding"
"WBGene00018253"	"WBGene00018253"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00018255"	"WBGene00018255"	"GO:0030246"	"carbohydrate binding"
"WBGene00018256"	"WBGene00018256"	"GO:0005576, GO:0006508, GO:0016020, GO:0016021"	"extracellular region, proteolysis, membrane, integral component of membrane"
"WBGene00018257"	"WBGene00018257"	"GO:0005515"	"protein binding"
"WBGene00018259"	"WBGene00018259"	"GO:0030968"	"endoplasmic reticulum unfolded protein response"
"WBGene00018260"	"WBGene00018260"	"GO:0004497, GO:0005506, GO:0008395, GO:0016491, GO:0016705, GO:0020037, GO:0046872, GO:0055114"	"monooxygenase activity, iron ion binding, steroid hydroxylase activity, oxidoreductase activity, oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, heme binding, metal ion binding, oxidation-reduction process"
"WBGene00018261"	"WBGene00018261"	"GO:0004497, GO:0008395, GO:0016491, GO:0016705, GO:0020037, GO:0046872, GO:0055114"	"monooxygenase activity, steroid hydroxylase activity, oxidoreductase activity, oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, heme binding, metal ion binding, oxidation-reduction process"
"WBGene00018262"	"WBGene00018262"	"GO:0004497, GO:0005506, GO:0008395, GO:0016491, GO:0016705, GO:0020037, GO:0046872, GO:0055114"	"monooxygenase activity, iron ion binding, steroid hydroxylase activity, oxidoreductase activity, oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, heme binding, metal ion binding, oxidation-reduction process"
"WBGene00018264"	"WBGene00018264"	"GO:0004497, GO:0005506, GO:0016491, GO:0016705, GO:0046872, GO:0055114"	"monooxygenase activity, iron ion binding, oxidoreductase activity, oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, metal ion binding, oxidation-reduction process"
"WBGene00018265"	"WBGene00018265"	"GO:0003677, GO:0003700, GO:0005634, GO:0006351, GO:0006355, GO:0008270, GO:0043401, GO:0043565, GO:0046872"	"DNA binding, DNA binding transcription factor activity, nucleus, transcription, DNA-templated, regulation of transcription, DNA-templated, zinc ion binding, steroid hormone mediated signaling pathway, sequence-specific DNA binding, metal ion binding"
"WBGene00018266"	"WBGene00018266"	"GO:0003677, GO:0003700, GO:0005634, GO:0006351, GO:0006355, GO:0008270, GO:0043401, GO:0043565, GO:0046872"	"DNA binding, DNA binding transcription factor activity, nucleus, transcription, DNA-templated, regulation of transcription, DNA-templated, zinc ion binding, steroid hormone mediated signaling pathway, sequence-specific DNA binding, metal ion binding"
"WBGene00018268"	"WBGene00018268"	"GO:0006820, GO:0016020, GO:0016021, GO:0022857, GO:0055085"	"anion transport, membrane, integral component of membrane, transmembrane transporter activity, transmembrane transport"
"WBGene00018269"	"WBGene00018269"	"GO:0003824, GO:0008152"	"catalytic activity, metabolic process"
"WBGene00018270"	"WBGene00018270"	"GO:0000139, GO:0005794, GO:0006810, GO:0015031, GO:0016020, GO:0016021, GO:0016192"	"Golgi membrane, Golgi apparatus, transport, protein transport, membrane, integral component of membrane, vesicle-mediated transport"
"WBGene00018271"	"WBGene00018271"	"GO:0004180, GO:0004185, GO:0006508, GO:0008233, GO:0016787, GO:0051603"	"carboxypeptidase activity, serine-type carboxypeptidase activity, proteolysis, peptidase activity, hydrolase activity, proteolysis involved in cellular protein catabolic process"
"WBGene00018274"	"WBGene00018274"	"GO:0016020, GO:0016021, GO:0045087, GO:0050829"	"membrane, integral component of membrane, innate immune response, defense response to Gram-negative bacterium"
"WBGene00018275"	"WBGene00018275"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00018278"	"WBGene00018278"	"GO:0004222, GO:0006508, GO:0008237"	"metalloendopeptidase activity, proteolysis, metallopeptidase activity"
"WBGene00018280"	"WBGene00018280"	"GO:0006812, GO:0008324, GO:0016020, GO:0016021, GO:0055085, GO:0098655"	"cation transport, cation transmembrane transporter activity, membrane, integral component of membrane, transmembrane transport, cation transmembrane transport"
"WBGene00018281"	"WBGene00018281"	"GO:0005096, GO:0005622, GO:0006886, GO:0012505, GO:0017137, GO:0031338, GO:0090630"	"GTPase activator activity, intracellular, intracellular protein transport, endomembrane system, Rab GTPase binding, regulation of vesicle fusion, activation of GTPase activity"
"WBGene00018283"	"WBGene00018283"	"GO:0005254, GO:0005887, GO:0006810, GO:0008271, GO:0008272, GO:0015106, GO:0015116, GO:0015301, GO:0015701, GO:0016020, GO:0016021, GO:0019531, GO:0019532, GO:0042391, GO:0051453, GO:0055085, GO:1902358, GO:1902476"	"chloride channel activity, integral component of plasma membrane, transport, secondary active sulfate transmembrane transporter activity, sulfate transport, bicarbonate transmembrane transporter activity, sulfate transmembrane transporter activity, anion:anion antiporter activity, bicarbonate transport, membrane, integral component of membrane, oxalate transmembrane transporter activity, oxalate transport, regulation of membrane potential, regulation of intracellular pH, transmembrane transport, sulfate transmembrane transport, chloride transmembrane transport"
"WBGene00018284"	"WBGene00018284"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00018285"	"WBGene00018285"	"GO:0005634, GO:0006974, GO:0009411, GO:0010165, GO:0042742, GO:1904290"	"nucleus, cellular response to DNA damage stimulus, response to UV, response to X-ray, defense response to bacterium, negative regulation of mitotic DNA damage checkpoint"
"WBGene00018286"	"WBGene00018286"	"GO:0003824, GO:0010181, GO:0016491, GO:0055114"	"catalytic activity, FMN binding, oxidoreductase activity, oxidation-reduction process"
"WBGene00018290"	"WBGene00018290"	"GO:0005622, GO:0007034"	"intracellular, vacuolar transport"
"WBGene00018292"	"WBGene00018292"	"GO:0030968"	"endoplasmic reticulum unfolded protein response"
"WBGene00018294"	"WBGene00018294"	"GO:0000422, GO:0005829, GO:0006497, GO:0006914, GO:0008340, GO:0009792, GO:0010314, GO:0012501, GO:0019898, GO:0030163, GO:0032266, GO:0034045, GO:0034497, GO:0040024, GO:0043277, GO:0044804, GO:0045335, GO:0048598, GO:0061365, GO:0070273, GO:0080025"	"autophagy of mitochondrion, cytosol, protein lipidation, autophagy, determination of adult lifespan, embryo development ending in birth or egg hatching, phosphatidylinositol-5-phosphate binding, programmed cell death, extrinsic component of membrane, protein catabolic process, phosphatidylinositol-3-phosphate binding, phagophore assembly site membrane, protein localization to phagophore assembly site, dauer larval development, apoptotic cell clearance, autophagy of nucleus, phagocytic vesicle, embryonic morphogenesis, positive regulation of triglyceride lipase activity, phosphatidylinositol-4-phosphate binding, phosphatidylinositol-3,5-bisphosphate binding"
"WBGene00018295"	"WBGene00018295"	"GO:0016020, GO:0016021, GO:0016740, GO:0016746, GO:0016747, GO:0033692"	"membrane, integral component of membrane, transferase activity, transferase activity, transferring acyl groups, transferase activity, transferring acyl groups other than amino-acyl groups, cellular polysaccharide biosynthetic process"
"WBGene00018296"	"WBGene00018296"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00018298"	"WBGene00018298"	"GO:0007218"	"neuropeptide signaling pathway"
"WBGene00018301"	"WBGene00018301"	"GO:0004674, GO:0005524, GO:0005634, GO:0005737, GO:0006468, GO:0008360, GO:0018105"	"protein serine/threonine kinase activity, ATP binding, nucleus, cytoplasm, protein phosphorylation, regulation of cell shape, peptidyl-serine phosphorylation"
"WBGene00018304"	"WBGene00018304"	"GO:0002162, GO:0005605, GO:0005886, GO:0007213, GO:0043113, GO:0043236"	"dystroglycan binding, basal lamina, plasma membrane, G-protein coupled acetylcholine receptor signaling pathway, receptor clustering, laminin binding"
"WBGene00018305"	"WBGene00018305"	"GO:0000176, GO:0000177, GO:0000467, GO:0004527, GO:0017091, GO:0034427, GO:0034473, GO:0034475, GO:0034476, GO:0043928, GO:0071028, GO:0071035, GO:0071038, GO:0071042"	"nuclear exosome (RNase complex), cytoplasmic exosome (RNase complex), exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA), exonuclease activity, AU-rich element binding, nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5', U1 snRNA 3'-end processing, U4 snRNA 3'-end processing, U5 snRNA 3'-end processing, exonucleolytic nuclear-transcribed mRNA catabolic process involved in deadenylation-dependent decay, nuclear mRNA surveillance, nuclear polyadenylation-dependent rRNA catabolic process, nuclear polyadenylation-dependent tRNA catabolic process, nuclear polyadenylation-dependent mRNA catabolic process"
"WBGene00018307"	"WBGene00018307"	"GO:0005737, GO:0005930, GO:0030175, GO:0045504"	"cytoplasm, axoneme, filopodium, dynein heavy chain binding"
"WBGene00018312"	"WBGene00018312"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00018313"	"WBGene00018313"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00018318"	"WBGene00018318"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00018319"	"WBGene00018319"	"GO:0004407, GO:0005634, GO:0006351, GO:0006355, GO:0006476, GO:0008270, GO:0016569, GO:0016575, GO:0016787, GO:0032041, GO:0033558, GO:0046872, GO:0070932"	"histone deacetylase activity, nucleus, transcription, DNA-templated, regulation of transcription, DNA-templated, protein deacetylation, zinc ion binding, covalent chromatin modification, histone deacetylation, hydrolase activity, NAD-dependent histone deacetylase activity (H3-K14 specific), protein deacetylase activity, metal ion binding, histone H3 deacetylation"
"WBGene00018321"	"WBGene00018321"	"GO:0002119, GO:0005515, GO:0005737, GO:0005769, GO:0005829, GO:0009792, GO:0010171, GO:0016020, GO:0016021, GO:0032510, GO:0032880, GO:0040017, GO:0045022, GO:0090386, GO:2000643"	"nematode larval development, protein binding, cytoplasm, early endosome, cytosol, embryo development ending in birth or egg hatching, body morphogenesis, membrane, integral component of membrane, endosome to lysosome transport via multivesicular body sorting pathway, regulation of protein localization, positive regulation of locomotion, early endosome to late endosome transport, phagosome maturation involved in apoptotic cell clearance, positive regulation of early endosome to late endosome transport"
"WBGene00018323"	"WBGene00018323"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00018327"	"WBGene00018327"	"GO:0000724, GO:0004842, GO:0005886, GO:0006281, GO:0006974, GO:0016567, GO:0031436, GO:0035066, GO:0035067, GO:0042127, GO:0045717, GO:0045944, GO:0070531, GO:0071158"	"double-strand break repair via homologous recombination, ubiquitin-protein transferase activity, plasma membrane, DNA repair, cellular response to DNA damage stimulus, protein ubiquitination, BRCA1-BARD1 complex, positive regulation of histone acetylation, negative regulation of histone acetylation, regulation of cell proliferation, negative regulation of fatty acid biosynthetic process, positive regulation of transcription from RNA polymerase II promoter, BRCA1-A complex, positive regulation of cell cycle arrest"
"WBGene00018330"	"WBGene00018330"	"GO:0005605, GO:0008104, GO:0030165, GO:0048786, GO:0060625"	"basal lamina, protein localization, PDZ domain binding, presynaptic active zone, regulation of protein deneddylation"
"WBGene00018332"	"WBGene00018332"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00018333"	"WBGene00018333"	"GO:0005506, GO:0016705, GO:0020037, GO:0055114"	"iron ion binding, oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, heme binding, oxidation-reduction process"
"WBGene00018334"	"WBGene00018334"	"GO:0001676, GO:0004497, GO:0005506, GO:0008395, GO:0016491, GO:0016705, GO:0020037, GO:0043051, GO:0043231, GO:0046872, GO:0055114"	"long-chain fatty acid metabolic process, monooxygenase activity, iron ion binding, steroid hydroxylase activity, oxidoreductase activity, oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, heme binding, regulation of pharyngeal pumping, intracellular membrane-bounded organelle, metal ion binding, oxidation-reduction process"
"WBGene00018335"	"WBGene00018335"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00018336"	"WBGene00018336"	"GO:0005856"	"cytoskeleton"
"WBGene00018337"	"WBGene00018337"	"GO:0005515"	"protein binding"
"WBGene00018338"	"WBGene00018338"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00018339"	"WBGene00018339"	"GO:0000166, GO:0005515, GO:0005524, GO:0005829, GO:0006417, GO:0022626, GO:0033138, GO:0042981"	"nucleotide binding, protein binding, ATP binding, cytosol, regulation of translation, cytosolic ribosome, positive regulation of peptidyl-serine phosphorylation, regulation of apoptotic process"
"WBGene00018340"	"WBGene00018340"	"GO:0008168, GO:0016740, GO:0032259"	"methyltransferase activity, transferase activity, methylation"
"WBGene00018344"	"WBGene00018344"	"GO:0004871, GO:0004930, GO:0005887, GO:0007165, GO:0007186, GO:0007200, GO:0007218, GO:0008528, GO:0016020, GO:0016021"	"signal transducer activity, G-protein coupled receptor activity, integral component of plasma membrane, signal transduction, G-protein coupled receptor signaling pathway, phospholipase C-activating G-protein coupled receptor signaling pathway, neuropeptide signaling pathway, G-protein coupled peptide receptor activity, membrane, integral component of membrane"
"WBGene00018347"	"WBGene00018347"	"GO:0004725, GO:0006470, GO:0035335"	"protein tyrosine phosphatase activity, protein dephosphorylation, peptidyl-tyrosine dephosphorylation"
"WBGene00018348"	"WBGene00018348"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00018349"	"WBGene00018349"	"GO:0005886, GO:0055120"	"plasma membrane, striated muscle dense body"
"WBGene00018352"	"WBGene00018352"	"GO:0005515"	"protein binding"
"WBGene00018354"	"WBGene00018354"	"GO:0005515, GO:0005789, GO:0005856"	"protein binding, endoplasmic reticulum membrane, cytoskeleton"
"WBGene00018355"	"WBGene00018355"	"GO:0003677, GO:0005634"	"DNA binding, nucleus"
"WBGene00018356"	"WBGene00018356"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00018357"	"WBGene00018357"	"GO:0000166, GO:0002143, GO:0003824, GO:0004792, GO:0005524, GO:0005737, GO:0005829, GO:0006777, GO:0008033, GO:0008152, GO:0008641, GO:0016740, GO:0016779, GO:0032447, GO:0042292, GO:0046872, GO:0061604, GO:0061605"	"nucleotide binding, tRNA wobble position uridine thiolation, catalytic activity, thiosulfate sulfurtransferase activity, ATP binding, cytoplasm, cytosol, Mo-molybdopterin cofactor biosynthetic process, tRNA processing, metabolic process, ubiquitin-like modifier activating enzyme activity, transferase activity, nucleotidyltransferase activity, protein urmylation, URM1 activating enzyme activity, metal ion binding, molybdopterin-synthase sulfurtransferase activity, molybdopterin-synthase adenylyltransferase activity"
"WBGene00018358"	"WBGene00018358"	"GO:0003756, GO:0005783, GO:0006457, GO:0016020, GO:0016021, GO:0019511, GO:0031545, GO:0034976, GO:1902175"	"protein disulfide isomerase activity, endoplasmic reticulum, protein folding, membrane, integral component of membrane, peptidyl-proline hydroxylation, peptidyl-proline 4-dioxygenase activity, response to endoplasmic reticulum stress, regulation of oxidative stress-induced intrinsic apoptotic signaling pathway"
"WBGene00018359"	"WBGene00018359"	"GO:0004721, GO:0006470, GO:0016787"	"phosphoprotein phosphatase activity, protein dephosphorylation, hydrolase activity"
"WBGene00018360"	"WBGene00018360"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00018361"	"WBGene00018361"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00018362"	"WBGene00018362"	"GO:0003824, GO:0004721, GO:0004722, GO:0006470, GO:0016787, GO:0046872"	"catalytic activity, phosphoprotein phosphatase activity, protein serine/threonine phosphatase activity, protein dephosphorylation, hydrolase activity, metal ion binding"
"WBGene00018363"	"WBGene00018363"	"GO:0007218"	"neuropeptide signaling pathway"
"WBGene00018364"	"WBGene00018364"	"GO:0006629, GO:0016020, GO:0016021, GO:0016787"	"lipid metabolic process, membrane, integral component of membrane, hydrolase activity"
"WBGene00018365"	"WBGene00018365"	"GO:0003674, GO:0005575, GO:0005794, GO:0006478, GO:0008476, GO:0016740"	"molecular_function, cellular_component, Golgi apparatus, peptidyl-tyrosine sulfation, protein-tyrosine sulfotransferase activity, transferase activity"
"WBGene00018367"	"WBGene00018367"	"GO:0003674, GO:0008150, GO:0030054, GO:0046872, GO:0055120"	"molecular_function, biological_process, cell junction, metal ion binding, striated muscle dense body"
"WBGene00018369"	"WBGene00018369"	"GO:0000977, GO:0003700, GO:0005634, GO:0005737, GO:0006357, GO:0007275, GO:0046872, GO:0046983"	"RNA polymerase II regulatory region sequence-specific DNA binding, DNA binding transcription factor activity, nucleus, cytoplasm, regulation of transcription from RNA polymerase II promoter, multicellular organism development, metal ion binding, protein dimerization activity"
"WBGene00018370"	"WBGene00018370"	"GO:0005737, GO:0016787, GO:0042802, GO:0047617"	"cytoplasm, hydrolase activity, identical protein binding, acyl-CoA hydrolase activity"
"WBGene00018371"	"WBGene00018371"	"GO:0003674, GO:0005634"	"molecular_function, nucleus"
"WBGene00018373"	"WBGene00018373"	"GO:0005509"	"calcium ion binding"
"WBGene00018374"	"WBGene00018374"	"GO:0016020, GO:0016021, GO:0016570, GO:0016593"	"membrane, integral component of membrane, histone modification, Cdc73/Paf1 complex"
"WBGene00018376"	"WBGene00018376"	"GO:0005509"	"calcium ion binding"
"WBGene00018377"	"WBGene00018377"	"GO:0003774, GO:0005515, GO:0005524, GO:0016459"	"motor activity, protein binding, ATP binding, myosin complex"
"WBGene00018383"	"WBGene00018383"	"GO:0016020, GO:0016021"	"membrane, integral component of membrane"
"WBGene00018384"	"WBGene00018384"	"GO:0005622, GO:0008270, GO:0008340, GO:0050830"	"intracellular, zinc ion binding, determination of adult lifespan, defense response to Gram-positive bacterium"
"WBGene00018385"	"WBGene00018385"	"GO:0005622"	"intracellular"
"WBGene00018391"	"WBGene00018391"	"GO:0000166, GO:0000288, GO:0000932, GO:0003697, GO:0003727, GO:0003824, GO:0003899, GO:0005665, GO:0006351, GO:0006367, GO:0031369, GO:0031990, GO:0034402, GO:0044237, GO:0045948"	"nucleotide binding, nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay, P-body, single-stranded DNA binding, single-stranded RNA binding, catalytic activity, DNA-directed 5'-3' RNA polymerase activity, DNA-directed RNA polymerase II, core complex, transcription, DNA-templated, transcription initiation from RNA polymerase II promoter, translation initiation factor binding, mRNA export from nucleus in response to heat stress, recruitment of 3'-end processing factors to RNA polymerase II holoenzyme complex, cellular metabolic process, positive regulation of translational initiation"
"WBGene00018392"	"WBGene00018392"	"GO:0051301"	"cell division"
"WBGene00018393"	"WBGene00018393"	"GO:0006979, GO:0008113, GO:0016671, GO:0030091, GO:0033744, GO:0055114"	"response to oxidative stress, peptide-methionine (S)-S-oxide reductase activity, oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor, protein repair, L-methionine:thioredoxin-disulfide S-oxidoreductase activity, oxidation-reduction process"
"WBGene00018395"	"WBGene00018395"	"GO:0005739, GO:0016020, GO:0016021, GO:0043065"	"mitochondrion, membrane, integral component of membrane, positive regulation of apoptotic process"
"WBGene00018397"	"WBGene00018397"	"GO:0005739, GO:0016020, GO:0043065"	"mitochondrion, membrane, positive regulation of apoptotic process"
"WBGene00018398"	"WBGene00018398"	"GO:0003824, GO:0004758, GO:0006629, GO:0006665, GO:0009058, GO:0016740, GO:0016746, GO:0030170"	"catalytic activity, serine C-palmitoyltransferase activity, lipid metabolic process, sphingolipid metabolic process, biosynthetic process, transferase activity, transferase activity, transferring acyl groups, pyridoxal phosphate binding"
"WBGene00018399"	"WBGene00018399"	"GO:0016779"	"nucleotidyltransferase activity"
"WBGene00018400"	"WBGene00018400"	"GO:0005739, GO:0047961"	"mitochondrion, glycine N-acyltransferase activity"
"WBGene00018402"	"WBGene00018402"	"GO:0005216, GO:0005244, GO:0005249, GO:0005267, GO:0006810, GO:0006811, GO:0006813, GO:0008076, GO:0016020, GO:0016021, GO:0034765, GO:0051260, GO:0055085, GO:0071805"	"ion channel activity, voltage-gated ion channel activity, voltage-gated potassium channel activity, potassium channel activity, transport, ion transport, potassium ion transport, voltage-gated potassium channel complex, membrane, integral component of membrane, regulation of ion transmembrane transport, protein homooligomerization, transmembrane transport, potassium ion transmembrane transport"
"WBGene00018403"	"WBGene00018403"	"GO:0008289"	"lipid binding"
"WBGene00018404"	"WBGene00018404"	"GO:0003677, GO:0003700, GO:0005634, GO:0006351, GO:0006355, GO:0008270, GO:0043565, GO:0046872"	"DNA binding, DNA binding transcription factor activity, nucleus, transcription, DNA-templated, regulation of transcription, DNA-templated, zinc ion binding, sequence-specific DNA binding, metal ion binding"
