"gene_id"	"GO.ID"	"GO.names"
"FBgn0053543"	"FBgn0053543"	"GO:0003674"	"molecular_function"
"FBgn0053544"	"FBgn0053544"	"GO:0005789, GO:0042373, GO:0047057"	"endoplasmic reticulum membrane, vitamin K metabolic process, vitamin-K-epoxide reductase (warfarin-sensitive) activity"
"FBgn0053547"	"FBgn0053547"	"GO:0006886, GO:0007269, GO:0007274, GO:0008021, GO:0016079, GO:0016192, GO:0017137, GO:0017156, GO:0048167, GO:0048786, GO:0048788, GO:0070073"	"intracellular protein transport, neurotransmitter secretion, neuromuscular synaptic transmission, synaptic vesicle, synaptic vesicle exocytosis, vesicle-mediated transport, Rab GTPase binding, calcium ion regulated exocytosis, regulation of synaptic plasticity, presynaptic active zone, cytoskeleton of presynaptic active zone, clustering of voltage-gated calcium channels"
"FBgn0053548"	"FBgn0053548"	"GO:0000790, GO:0008757, GO:0010629, GO:0034968, GO:0042826"	"nuclear chromatin, S-adenosylmethionine-dependent methyltransferase activity, negative regulation of gene expression, histone lysine methylation, histone deacetylase binding"
"FBgn0053551"	"FBgn0053551"	"GO:0005829, GO:0006412, GO:0033431"	"cytosol, translation, CGA codon-amino acid adaptor activity"
"FBgn0053552"	"FBgn0053552"	"GO:0004842, GO:0005634, GO:0008270, GO:0016567"	"ubiquitin-protein transferase activity, nucleus, zinc ion binding, protein ubiquitination"
"FBgn0053554"	"FBgn0053554"	"GO:0000123, GO:0000124, GO:0000281, GO:0004402, GO:0005634, GO:0005700, GO:0005703, GO:0005737, GO:0006351, GO:0006355, GO:0006909, GO:0016301, GO:0016573, GO:0035222, GO:0035267, GO:0043486, GO:0043966, GO:0045747"	"histone acetyltransferase complex, SAGA complex, mitotic cytokinesis, histone acetyltransferase activity, nucleus, polytene chromosome, polytene chromosome puff, cytoplasm, transcription, DNA-templated, regulation of transcription, DNA-templated, phagocytosis, kinase activity, histone acetylation, wing disc pattern formation, NuA4 histone acetyltransferase complex, histone exchange, histone H3 acetylation, positive regulation of Notch signaling pathway"
"FBgn0053556"	"FBgn0053556"	"GO:0003779, GO:0016043, GO:0035147"	"actin binding, cellular component organization, branch fusion, open tracheal system"
"FBgn0053557"	"FBgn0053557"	"GO:0003700, GO:0005634, GO:0006355, GO:0046983"	"transcription factor activity, sequence-specific DNA binding, nucleus, regulation of transcription, DNA-templated, protein dimerization activity"
"FBgn0053558"	"FBgn0053558"	"GO:0003779, GO:0005543, GO:0007009, GO:0007298, GO:0008354, GO:0017124, GO:0042803, GO:0043234, GO:0046847, GO:0048261"	"actin binding, phospholipid binding, plasma membrane organization, border follicle cell migration, germ cell migration, SH3 domain binding, protein homodimerization activity, protein complex, filopodium assembly, negative regulation of receptor-mediated endocytosis"
"FBgn0053626"	"FBgn0053626"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053627"	"FBgn0053627"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053630"	"FBgn0053630"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053631"	"FBgn0053631"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053632"	"FBgn0053632"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053635"	"FBgn0053635"	"GO:0000139, GO:0016020, GO:0016021, GO:0016192, GO:0042147"	"Golgi membrane, membrane, integral component of membrane, vesicle-mediated transport, retrograde transport, endosome to Golgi"
"FBgn0053639"	"FBgn0053639"	"GO:0004930, GO:0007186, GO:0008188, GO:0016021"	"G-protein coupled receptor activity, G-protein coupled receptor signaling pathway, neuropeptide receptor activity, integral component of membrane"
"FBgn0053640"	"FBgn0053640"	"GO:0003674, GO:0005575, GO:0006689, GO:0008047, GO:0008150"	"molecular_function, cellular_component, ganglioside catabolic process, enzyme activator activity, biological_process"
"FBgn0053641"	"FBgn0053641"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053642"	"FBgn0053642"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053643"	"FBgn0053643"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053644"	"FBgn0053644"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053645"	"FBgn0053645"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053647"	"FBgn0053647"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053648"	"FBgn0053648"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053653"	"FBgn0053653"	"GO:0005509, GO:0007269, GO:0008021, GO:0016079, GO:0016192, GO:0035249, GO:0045202, GO:0045956, GO:1990504"	"calcium ion binding, neurotransmitter secretion, synaptic vesicle, synaptic vesicle exocytosis, vesicle-mediated transport, synaptic transmission, glutamatergic, synapse, positive regulation of calcium ion-dependent exocytosis, dense core granule exocytosis"
"FBgn0053654"	"FBgn0053654"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053658"	"FBgn0053658"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053664"	"FBgn0053664"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053665"	"FBgn0053665"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053666"	"FBgn0053666"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053667"	"FBgn0053667"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053668"	"FBgn0053668"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053669"	"FBgn0053669"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053673"	"FBgn0053673"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053679"	"FBgn0053679"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053680"	"FBgn0053680"	"GO:0005575"	"cellular_component"
"FBgn0053687"	"FBgn0053687"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053688"	"FBgn0053688"	"GO:0003674, GO:0005575, GO:0046331"	"molecular_function, cellular_component, lateral inhibition"
"FBgn0053689"	"FBgn0053689"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053690"	"FBgn0053690"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053696"	"FBgn0053696"	"GO:0007186, GO:0007218, GO:0008188, GO:0016021"	"G-protein coupled receptor signaling pathway, neuropeptide signaling pathway, neuropeptide receptor activity, integral component of membrane"
"FBgn0053700"	"FBgn0053700"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053702"	"FBgn0053702"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053703"	"FBgn0053703"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053704"	"FBgn0053704"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053710"	"FBgn0053710"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053721"	"FBgn0053721"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053725"	"FBgn0053725"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053752"	"FBgn0053752"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053757"	"FBgn0053757"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053758"	"FBgn0053758"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053764"	"FBgn0053764"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053766"	"FBgn0053766"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053767"	"FBgn0053767"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053768"	"FBgn0053768"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053769"	"FBgn0053769"	"GO:0003674, GO:0005575, GO:0006689, GO:0008047, GO:0008150"	"molecular_function, cellular_component, ganglioside catabolic process, enzyme activator activity, biological_process"
"FBgn0053770"	"FBgn0053770"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053771"	"FBgn0053771"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053772"	"FBgn0053772"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053773"	"FBgn0053773"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053774"	"FBgn0053774"	"GO:0004579, GO:0006487, GO:0008250"	"dolichyl-diphosphooligosaccharide-protein glycotransferase activity, protein N-linked glycosylation, oligosaccharyltransferase complex"
"FBgn0053775"	"FBgn0053775"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053777"	"FBgn0053777"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053783"	"FBgn0053783"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053784"	"FBgn0053784"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053792"	"FBgn0053792"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053795"	"FBgn0053795"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053796"	"FBgn0053796"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053798"	"FBgn0053798"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"FBgn0053801"	"FBgn0053801"	"GO:0000786, GO:0000790, GO:0006334, GO:0031490"	"nucleosome, nuclear chromatin, nucleosome assembly, chromatin DNA binding"
"FBgn0053803"	"FBgn0053803"	"GO:0000788, GO:0006334, GO:0031492, GO:0046982"	"nuclear nucleosome, nucleosome assembly, nucleosomal DNA binding, protein heterodimerization activity"
"FBgn0053804"	"FBgn0053804"	"GO:0000786, GO:0000790, GO:0006334, GO:0031490"	"nucleosome, nuclear chromatin, nucleosome assembly, chromatin DNA binding"
"FBgn0053806"	"FBgn0053806"	"GO:0000788, GO:0006334, GO:0031492, GO:0046982"	"nuclear nucleosome, nucleosome assembly, nucleosomal DNA binding, protein heterodimerization activity"
"FBgn0053807"	"FBgn0053807"	"GO:0000786, GO:0000790, GO:0006334, GO:0031490"	"nucleosome, nuclear chromatin, nucleosome assembly, chromatin DNA binding"
"FBgn0053808"	"FBgn0053808"	"GO:0000788, GO:0003677, GO:0006325, GO:0046982"	"nuclear nucleosome, DNA binding, chromatin organization, protein heterodimerization activity"
"FBgn0053809"	"FBgn0053809"	"GO:0000788, GO:0006334, GO:0031492, GO:0046982"	"nuclear nucleosome, nucleosome assembly, nucleosomal DNA binding, protein heterodimerization activity"
"FBgn0053810"	"FBgn0053810"	"GO:0000786, GO:0000790, GO:0006334, GO:0031490"	"nucleosome, nuclear chromatin, nucleosome assembly, chromatin DNA binding"
"FBgn0053812"	"FBgn0053812"	"GO:0000788, GO:0006334, GO:0031492, GO:0046982"	"nuclear nucleosome, nucleosome assembly, nucleosomal DNA binding, protein heterodimerization activity"
"FBgn0053813"	"FBgn0053813"	"GO:0000786, GO:0000790, GO:0006334, GO:0031490"	"nucleosome, nuclear chromatin, nucleosome assembly, chromatin DNA binding"
"FBgn0053814"	"FBgn0053814"	"GO:0000788, GO:0003677, GO:0006325, GO:0046982"	"nuclear nucleosome, DNA binding, chromatin organization, protein heterodimerization activity"
"FBgn0053815"	"FBgn0053815"	"GO:0000788, GO:0006334, GO:0031492, GO:0046982"	"nuclear nucleosome, nucleosome assembly, nucleosomal DNA binding, protein heterodimerization activity"
"FBgn0053816"	"FBgn0053816"	"GO:0000786, GO:0000790, GO:0006334, GO:0031490"	"nucleosome, nuclear chromatin, nucleosome assembly, chromatin DNA binding"
"FBgn0053817"	"FBgn0053817"	"GO:0000788, GO:0003677, GO:0006325, GO:0046982"	"nuclear nucleosome, DNA binding, chromatin organization, protein heterodimerization activity"
"FBgn0053818"	"FBgn0053818"	"GO:0000788, GO:0006334, GO:0031492, GO:0046982"	"nuclear nucleosome, nucleosome assembly, nucleosomal DNA binding, protein heterodimerization activity"
"FBgn0053819"	"FBgn0053819"	"GO:0000786, GO:0000790, GO:0006334, GO:0031490"	"nucleosome, nuclear chromatin, nucleosome assembly, chromatin DNA binding"
"FBgn0053820"	"FBgn0053820"	"GO:0000788, GO:0003677, GO:0006325, GO:0046982"	"nuclear nucleosome, DNA binding, chromatin organization, protein heterodimerization activity"
"FBgn0053821"	"FBgn0053821"	"GO:0000788, GO:0006334, GO:0031492, GO:0046982"	"nuclear nucleosome, nucleosome assembly, nucleosomal DNA binding, protein heterodimerization activity"
"FBgn0053822"	"FBgn0053822"	"GO:0000786, GO:0000790, GO:0006334, GO:0031490"	"nucleosome, nuclear chromatin, nucleosome assembly, chromatin DNA binding"
"FBgn0053823"	"FBgn0053823"	"GO:0000788, GO:0003677, GO:0006325, GO:0046982"	"nuclear nucleosome, DNA binding, chromatin organization, protein heterodimerization activity"
"FBgn0053824"	"FBgn0053824"	"GO:0000788, GO:0006334, GO:0031492, GO:0046982"	"nuclear nucleosome, nucleosome assembly, nucleosomal DNA binding, protein heterodimerization activity"
"FBgn0053825"	"FBgn0053825"	"GO:0000786, GO:0000790, GO:0006334, GO:0031490"	"nucleosome, nuclear chromatin, nucleosome assembly, chromatin DNA binding"
"FBgn0053826"	"FBgn0053826"	"GO:0000788, GO:0003677, GO:0006325, GO:0046982"	"nuclear nucleosome, DNA binding, chromatin organization, protein heterodimerization activity"
"FBgn0053827"	"FBgn0053827"	"GO:0000788, GO:0006334, GO:0031492, GO:0046982"	"nuclear nucleosome, nucleosome assembly, nucleosomal DNA binding, protein heterodimerization activity"
"FBgn0053828"	"FBgn0053828"	"GO:0000786, GO:0000790, GO:0006334, GO:0031490"	"nucleosome, nuclear chromatin, nucleosome assembly, chromatin DNA binding"
"FBgn0053829"	"FBgn0053829"	"GO:0000788, GO:0003677, GO:0006325, GO:0046982"	"nuclear nucleosome, DNA binding, chromatin organization, protein heterodimerization activity"
"FBgn0053830"	"FBgn0053830"	"GO:0000788, GO:0006334, GO:0031492, GO:0046982"	"nuclear nucleosome, nucleosome assembly, nucleosomal DNA binding, protein heterodimerization activity"
"FBgn0053831"	"FBgn0053831"	"GO:0000786, GO:0000790, GO:0006334, GO:0031490"	"nucleosome, nuclear chromatin, nucleosome assembly, chromatin DNA binding"
"FBgn0053832"	"FBgn0053832"	"GO:0000788, GO:0003677, GO:0006325, GO:0046982"	"nuclear nucleosome, DNA binding, chromatin organization, protein heterodimerization activity"
"FBgn0053833"	"FBgn0053833"	"GO:0000788, GO:0006334, GO:0031492, GO:0046982"	"nuclear nucleosome, nucleosome assembly, nucleosomal DNA binding, protein heterodimerization activity"
"FBgn0053834"	"FBgn0053834"	"GO:0000786, GO:0000790, GO:0006334, GO:0031490"	"nucleosome, nuclear chromatin, nucleosome assembly, chromatin DNA binding"
"FBgn0053835"	"FBgn0053835"	"GO:0000788, GO:0003677, GO:0006325, GO:0046982"	"nuclear nucleosome, DNA binding, chromatin organization, protein heterodimerization activity"
"FBgn0053836"	"FBgn0053836"	"GO:0000788, GO:0006334, GO:0031492, GO:0046982"	"nuclear nucleosome, nucleosome assembly, nucleosomal DNA binding, protein heterodimerization activity"
"FBgn0053837"	"FBgn0053837"	"GO:0000786, GO:0000790, GO:0006334, GO:0031490"	"nucleosome, nuclear chromatin, nucleosome assembly, chromatin DNA binding"
"FBgn0053838"	"FBgn0053838"	"GO:0000788, GO:0003677, GO:0006325, GO:0046982"	"nuclear nucleosome, DNA binding, chromatin organization, protein heterodimerization activity"
"FBgn0053839"	"FBgn0053839"	"GO:0000788, GO:0006334, GO:0031492, GO:0046982"	"nuclear nucleosome, nucleosome assembly, nucleosomal DNA binding, protein heterodimerization activity"
"FBgn0053840"	"FBgn0053840"	"GO:0000786, GO:0000790, GO:0006334, GO:0031490"	"nucleosome, nuclear chromatin, nucleosome assembly, chromatin DNA binding"
"FBgn0053841"	"FBgn0053841"	"GO:0000788, GO:0003677, GO:0006325, GO:0046982"	"nuclear nucleosome, DNA binding, chromatin organization, protein heterodimerization activity"
"FBgn0053842"	"FBgn0053842"	"GO:0000788, GO:0006334, GO:0031492, GO:0046982"	"nuclear nucleosome, nucleosome assembly, nucleosomal DNA binding, protein heterodimerization activity"
"FBgn0053843"	"FBgn0053843"	"GO:0000786, GO:0000790, GO:0006334, GO:0031490"	"nucleosome, nuclear chromatin, nucleosome assembly, chromatin DNA binding"
"FBgn0053844"	"FBgn0053844"	"GO:0000788, GO:0003677, GO:0006325, GO:0046982"	"nuclear nucleosome, DNA binding, chromatin organization, protein heterodimerization activity"
"FBgn0053845"	"FBgn0053845"	"GO:0000788, GO:0006334, GO:0031492, GO:0046982"	"nuclear nucleosome, nucleosome assembly, nucleosomal DNA binding, protein heterodimerization activity"
"FBgn0053846"	"FBgn0053846"	"GO:0000786, GO:0000790, GO:0006334, GO:0031490"	"nucleosome, nuclear chromatin, nucleosome assembly, chromatin DNA binding"
"FBgn0053847"	"FBgn0053847"	"GO:0000788, GO:0003677, GO:0006325, GO:0046982"	"nuclear nucleosome, DNA binding, chromatin organization, protein heterodimerization activity"
"FBgn0053848"	"FBgn0053848"	"GO:0000788, GO:0006334, GO:0031492, GO:0046982"	"nuclear nucleosome, nucleosome assembly, nucleosomal DNA binding, protein heterodimerization activity"
"FBgn0053849"	"FBgn0053849"	"GO:0000786, GO:0000790, GO:0006334, GO:0031490"	"nucleosome, nuclear chromatin, nucleosome assembly, chromatin DNA binding"
"FBgn0053850"	"FBgn0053850"	"GO:0000788, GO:0003677, GO:0006325, GO:0046982"	"nuclear nucleosome, DNA binding, chromatin organization, protein heterodimerization activity"
"FBgn0053851"	"FBgn0053851"	"GO:0000788, GO:0006334, GO:0031492, GO:0046982"	"nuclear nucleosome, nucleosome assembly, nucleosomal DNA binding, protein heterodimerization activity"
"FBgn0053852"	"FBgn0053852"	"GO:0000786, GO:0000790, GO:0006334, GO:0031490"	"nucleosome, nuclear chromatin, nucleosome assembly, chromatin DNA binding"
"FBgn0053853"	"FBgn0053853"	"GO:0000788, GO:0003677, GO:0006325, GO:0046982"	"nuclear nucleosome, DNA binding, chromatin organization, protein heterodimerization activity"
"FBgn0053854"	"FBgn0053854"	"GO:0000788, GO:0006334, GO:0031492, GO:0046982"	"nuclear nucleosome, nucleosome assembly, nucleosomal DNA binding, protein heterodimerization activity"
"FBgn0053855"	"FBgn0053855"	"GO:0000786, GO:0000790, GO:0006334, GO:0031490"	"nucleosome, nuclear chromatin, nucleosome assembly, chromatin DNA binding"
"FBgn0053856"	"FBgn0053856"	"GO:0000788, GO:0003677, GO:0006325, GO:0046982"	"nuclear nucleosome, DNA binding, chromatin organization, protein heterodimerization activity"
"FBgn0053857"	"FBgn0053857"	"GO:0000788, GO:0006334, GO:0031492, GO:0046982"	"nuclear nucleosome, nucleosome assembly, nucleosomal DNA binding, protein heterodimerization activity"
"FBgn0053858"	"FBgn0053858"	"GO:0000786, GO:0000790, GO:0006334, GO:0031490"	"nucleosome, nuclear chromatin, nucleosome assembly, chromatin DNA binding"
"FBgn0053859"	"FBgn0053859"	"GO:0000788, GO:0003677, GO:0006325, GO:0046982"	"nuclear nucleosome, DNA binding, chromatin organization, protein heterodimerization activity"
"FBgn0053860"	"FBgn0053860"	"GO:0000788, GO:0006334, GO:0031492, GO:0046982"	"nuclear nucleosome, nucleosome assembly, nucleosomal DNA binding, protein heterodimerization activity"
"FBgn0053861"	"FBgn0053861"	"GO:0000786, GO:0000790, GO:0006334, GO:0031490"	"nucleosome, nuclear chromatin, nucleosome assembly, chromatin DNA binding"
"FBgn0053862"	"FBgn0053862"	"GO:0000788, GO:0003677, GO:0006325, GO:0046982"	"nuclear nucleosome, DNA binding, chromatin organization, protein heterodimerization activity"
"FBgn0053863"	"FBgn0053863"	"GO:0000788, GO:0006334, GO:0031492, GO:0046982"	"nuclear nucleosome, nucleosome assembly, nucleosomal DNA binding, protein heterodimerization activity"
"FBgn0053864"	"FBgn0053864"	"GO:0000786, GO:0000790, GO:0006334, GO:0031490"	"nucleosome, nuclear chromatin, nucleosome assembly, chromatin DNA binding"
"FBgn0053865"	"FBgn0053865"	"GO:0000788, GO:0003677, GO:0006325, GO:0046982"	"nuclear nucleosome, DNA binding, chromatin organization, protein heterodimerization activity"
"FBgn0053866"	"FBgn0053866"	"GO:0000788, GO:0006334, GO:0031492, GO:0046982"	"nuclear nucleosome, nucleosome assembly, nucleosomal DNA binding, protein heterodimerization activity"
"FBgn0053868"	"FBgn0053868"	"GO:0000788, GO:0003677, GO:0006333, GO:0046982"	"nuclear nucleosome, DNA binding, chromatin assembly or disassembly, protein heterodimerization activity"
"FBgn0053869"	"FBgn0053869"	"GO:0000786, GO:0003677, GO:0005634, GO:0006334, GO:0006352, GO:0042393, GO:0046982"	"nucleosome, DNA binding, nucleus, nucleosome assembly, DNA-templated transcription, initiation, histone binding, protein heterodimerization activity"
"FBgn0053870"	"FBgn0053870"	"GO:0000788, GO:0003677, GO:0006333, GO:0046982"	"nuclear nucleosome, DNA binding, chromatin assembly or disassembly, protein heterodimerization activity"
"FBgn0053871"	"FBgn0053871"	"GO:0000786, GO:0003677, GO:0005634, GO:0006334, GO:0006352, GO:0042393, GO:0046982"	"nucleosome, DNA binding, nucleus, nucleosome assembly, DNA-templated transcription, initiation, histone binding, protein heterodimerization activity"
"FBgn0053872"	"FBgn0053872"	"GO:0000788, GO:0003677, GO:0006333, GO:0046982"	"nuclear nucleosome, DNA binding, chromatin assembly or disassembly, protein heterodimerization activity"
"FBgn0053873"	"FBgn0053873"	"GO:0000786, GO:0003677, GO:0005634, GO:0006334, GO:0006352, GO:0042393, GO:0046982"	"nucleosome, DNA binding, nucleus, nucleosome assembly, DNA-templated transcription, initiation, histone binding, protein heterodimerization activity"
"FBgn0053874"	"FBgn0053874"	"GO:0000788, GO:0003677, GO:0006333, GO:0046982"	"nuclear nucleosome, DNA binding, chromatin assembly or disassembly, protein heterodimerization activity"
"FBgn0053875"	"FBgn0053875"	"GO:0000786, GO:0003677, GO:0005634, GO:0006334, GO:0006352, GO:0042393, GO:0046982"	"nucleosome, DNA binding, nucleus, nucleosome assembly, DNA-templated transcription, initiation, histone binding, protein heterodimerization activity"
"FBgn0053876"	"FBgn0053876"	"GO:0000788, GO:0003677, GO:0006333, GO:0046982"	"nuclear nucleosome, DNA binding, chromatin assembly or disassembly, protein heterodimerization activity"
"FBgn0053877"	"FBgn0053877"	"GO:0000786, GO:0003677, GO:0005634, GO:0006334, GO:0006352, GO:0042393, GO:0046982"	"nucleosome, DNA binding, nucleus, nucleosome assembly, DNA-templated transcription, initiation, histone binding, protein heterodimerization activity"
"FBgn0053878"	"FBgn0053878"	"GO:0000788, GO:0003677, GO:0006333, GO:0046982"	"nuclear nucleosome, DNA binding, chromatin assembly or disassembly, protein heterodimerization activity"
"FBgn0053879"	"FBgn0053879"	"GO:0000786, GO:0003677, GO:0005634, GO:0006334, GO:0006352, GO:0042393, GO:0046982"	"nucleosome, DNA binding, nucleus, nucleosome assembly, DNA-templated transcription, initiation, histone binding, protein heterodimerization activity"
"FBgn0053880"	"FBgn0053880"	"GO:0000788, GO:0003677, GO:0006333, GO:0046982"	"nuclear nucleosome, DNA binding, chromatin assembly or disassembly, protein heterodimerization activity"
"FBgn0053881"	"FBgn0053881"	"GO:0000786, GO:0003677, GO:0005634, GO:0006334, GO:0006352, GO:0042393, GO:0046982"	"nucleosome, DNA binding, nucleus, nucleosome assembly, DNA-templated transcription, initiation, histone binding, protein heterodimerization activity"
"FBgn0053882"	"FBgn0053882"	"GO:0000788, GO:0003677, GO:0006333, GO:0046982"	"nuclear nucleosome, DNA binding, chromatin assembly or disassembly, protein heterodimerization activity"
"FBgn0053883"	"FBgn0053883"	"GO:0000786, GO:0003677, GO:0005634, GO:0006334, GO:0006352, GO:0042393, GO:0046982"	"nucleosome, DNA binding, nucleus, nucleosome assembly, DNA-templated transcription, initiation, histone binding, protein heterodimerization activity"
"FBgn0053884"	"FBgn0053884"	"GO:0000788, GO:0003677, GO:0006333, GO:0046982"	"nuclear nucleosome, DNA binding, chromatin assembly or disassembly, protein heterodimerization activity"
"FBgn0053885"	"FBgn0053885"	"GO:0000786, GO:0003677, GO:0005634, GO:0006334, GO:0006352, GO:0042393, GO:0046982"	"nucleosome, DNA binding, nucleus, nucleosome assembly, DNA-templated transcription, initiation, histone binding, protein heterodimerization activity"
"FBgn0053886"	"FBgn0053886"	"GO:0000788, GO:0003677, GO:0006333, GO:0046982"	"nuclear nucleosome, DNA binding, chromatin assembly or disassembly, protein heterodimerization activity"
"FBgn0053887"	"FBgn0053887"	"GO:0000786, GO:0003677, GO:0005634, GO:0006334, GO:0006352, GO:0042393, GO:0046982"	"nucleosome, DNA binding, nucleus, nucleosome assembly, DNA-templated transcription, initiation, histone binding, protein heterodimerization activity"
"FBgn0053888"	"FBgn0053888"	"GO:0000788, GO:0003677, GO:0006333, GO:0046982"	"nuclear nucleosome, DNA binding, chromatin assembly or disassembly, protein heterodimerization activity"
"FBgn0053889"	"FBgn0053889"	"GO:0000786, GO:0003677, GO:0005634, GO:0006334, GO:0006352, GO:0042393, GO:0046982"	"nucleosome, DNA binding, nucleus, nucleosome assembly, DNA-templated transcription, initiation, histone binding, protein heterodimerization activity"
"FBgn0053890"	"FBgn0053890"	"GO:0000788, GO:0003677, GO:0006333, GO:0046982"	"nuclear nucleosome, DNA binding, chromatin assembly or disassembly, protein heterodimerization activity"
"FBgn0053891"	"FBgn0053891"	"GO:0000786, GO:0003677, GO:0005634, GO:0006334, GO:0006352, GO:0042393, GO:0046982"	"nucleosome, DNA binding, nucleus, nucleosome assembly, DNA-templated transcription, initiation, histone binding, protein heterodimerization activity"
"FBgn0053892"	"FBgn0053892"	"GO:0000788, GO:0003677, GO:0006333, GO:0046982"	"nuclear nucleosome, DNA binding, chromatin assembly or disassembly, protein heterodimerization activity"
"FBgn0053893"	"FBgn0053893"	"GO:0000786, GO:0003677, GO:0005634, GO:0006334, GO:0006352, GO:0042393, GO:0046982"	"nucleosome, DNA binding, nucleus, nucleosome assembly, DNA-templated transcription, initiation, histone binding, protein heterodimerization activity"
"FBgn0053894"	"FBgn0053894"	"GO:0000788, GO:0003677, GO:0006333, GO:0046982"	"nuclear nucleosome, DNA binding, chromatin assembly or disassembly, protein heterodimerization activity"
