"gene_id"	"brief.description"
"36364"	""	"olfactory receptor family 5 subfamily BK member 1 pseudogene"
"36365"	""	"olfactory receptor family 5 subfamily BL member 1 pseudogene"
"36366"	""	"olfactory receptor family 5 subfamily BM member 1 pseudogene"
"36367"	""	"olfactory receptor family 5 subfamily BN member 1 pseudogene"
"36368"	""	"olfactory receptor family 5 subfamily BN member 2 pseudogene"
"36369"	""	"olfactory receptor family 5 subfamily BP member 1 pseudogene"
"36370"	""	"olfactory receptor family 5 subfamily BQ member 1 pseudogene"
"36371"	""	"olfactory receptor family 5 subfamily BR member 1 pseudogene"
"36372"	""	"olfactory receptor family 5 subfamily BS member 1 pseudogene"
"36373"	""	"olfactory receptor family 5 subfamily BT member 1 pseudogene"
"36374"	""	"olfactory receptor family 5 subfamily D member 15 pseudogene"
"36375"	""	"olfactory receptor family 5 subfamily D member 17 pseudogene"
"36376"	""	"olfactory receptor family 5 subfamily D member 2 pseudogene"
"36377"	""	"olfactory receptor family 5 subfamily D member 3 pseudogene"
"36378"	""	"olfactory receptor family 5 subfamily E member 1 pseudogene"
"36379"	""	"olfactory receptor family 5 subfamily F member 2 pseudogene"
"36380"	""	"olfactory receptor family 5 subfamily G member 1 pseudogene"
"36381"	""	"olfactory receptor family 5 subfamily G member 3 (gene/pseudogene)"
"36382"	""	"olfactory receptor family 5 subfamily G member 4 pseudogene"
"36383"	""	"olfactory receptor family 5 subfamily G member 5 pseudogene"
"36384"	""	"olfactory receptor family 5 subfamily H member 3 pseudogene"
"36385"	""	"olfactory receptor family 5 subfamily H member 4 pseudogene"
"36386"	""	"olfactory receptor family 5 subfamily H member 5 pseudogene"
"36387"	""	"olfactory receptor family 5 subfamily H member 7 pseudogene"
"36388"	""	"olfactory receptor family 5 subfamily H member 8 (gene/pseudogene)"
"36389"	""	"olfactory receptor family 5 subfamily J member 1 pseudogene"
"36390"	""	"olfactory receptor family 5 subfamily J member 7 pseudogene"
"36391"	""	"olfactory receptor family 5 subfamily M member 12 pseudogene"
"36392"	""	"olfactory receptor family 5 subfamily M member 13 pseudogene"
"36393"	""	"olfactory receptor family 5 subfamily M member 14 pseudogene"
"36394"	""	"olfactory receptor family 5 subfamily M member 2 pseudogene"
"36395"	""	"olfactory receptor family 5 subfamily M member 4 pseudogene"
"36396"	""	"olfactory receptor family 5 subfamily M member 5 pseudogene"
"36397"	""	"olfactory receptor family 5 subfamily M member 6 pseudogene"
"36398"	""	"olfactory receptor family 5 subfamily M member 7 pseudogene"
"36399"	""	"olfactory receptor family 5 subfamily P member 1 pseudogene"
"36400"	""	"olfactory receptor family 5 subfamily P member 4 pseudogene"
"36401"	""	"olfactory receptor family 5 subfamily R member 1 (gene/pseudogene) pseudogene"
"36402"	""	"olfactory receptor family 5 subfamily S member 1 pseudogene"
"36403"	""	"olfactory receptor family 5 subfamily W member 1 pseudogene"
"36404"	""	"olfactory receptor family 51 subfamily A member 1 pseudogene"
"36405"	""	"olfactory receptor family 51 subfamily A member 10 pseudogene"
"36406"	""	"olfactory receptor family 51 subfamily A member 3 pseudogene"
"36407"	""	"olfactory receptor family 51 subfamily A member 5 pseudogene"
"36408"	""	"olfactory receptor family 51 subfamily A member 6 pseudogene"
"36409"	""	"olfactory receptor family 51 subfamily A member 8 pseudogene"
"36410"	""	"olfactory receptor family 51 subfamily A member 9 pseudogene"
"36411"	""	"olfactory receptor family 51 subfamily AB member 1 pseudogene"
"36412"	""	"olfactory receptor family 51 subfamily B member 3 pseudogene"
"36413"	""	"olfactory receptor family 51 subfamily B member 8 pseudogene"
"36414"	""	"olfactory receptor family 51 subfamily C member 1 pseudogene"
"36415"	""	"olfactory receptor family 51 subfamily C member 4 pseudogene"
"36416"	""	"olfactory receptor family 51 subfamily F member 3 pseudogene"
"36417"	""	"olfactory receptor family 51 subfamily F member 4 pseudogene"
"36418"	""	"olfactory receptor family 51 subfamily F member 5 pseudogene"
"36419"	""	"olfactory receptor family 51 subfamily H member 1"
"36420"	""	"olfactory receptor family 51 subfamily H member 2 pseudogene"
"36421"	""	"olfactory receptor family 51 subfamily J member 1 (gene/pseudogene)"
"36422"	""	"olfactory receptor family 51 subfamily K member 1 pseudogene"
"36423"	""	"olfactory receptor family 51 subfamily N member 1 pseudogene"
"36424"	""	"olfactory receptor family 51 subfamily P member 1 pseudogene"
"36425"	""	"olfactory receptor family 51 subfamily R member 1 pseudogene"
"36426"	""	"olfactory receptor family 52 subfamily A member 4 pseudogene"
"36427"	""	"olfactory receptor family 52 subfamily B member 1 pseudogene"
"36428"	""	"olfactory receptor family 52 subfamily B member 3 pseudogene"
"36429"	""	"olfactory receptor family 52 subfamily B member 5 pseudogene"
"36430"	""	"olfactory receptor family 52 subfamily E member 1 (gene/pseudogene)"
"36431"	""	"olfactory receptor family 52 subfamily E member 3 pseudogene"
"36432"	""	"olfactory receptor family 52 subfamily E member 5"
"36433"	""	"olfactory receptor family 52 subfamily E member 7 pseudogene"
"36434"	""	"olfactory receptor family 52 subfamily H member 2 pseudogene"
"36435"	""	"olfactory receptor family 52 subfamily J member 1 pseudogene"
"36436"	""	"olfactory receptor family 52 subfamily J member 2 pseudogene"
"36437"	""	"olfactory receptor family 52 subfamily K member 3 pseudogene"
"36438"	""	"olfactory receptor family 52 subfamily L member 2 pseudogene"
"36439"	""	"olfactory receptor family 52 subfamily M member 2 pseudogene"
"36440"	""	"olfactory receptor family 52 subfamily N member 3 pseudogene"
"36441"	""	"olfactory receptor family 52 subfamily P member 1 pseudogene"
"36442"	""	"olfactory receptor family 52 subfamily P member 2 pseudogene"
"36443"	""	"olfactory receptor family 52 subfamily Q member 1 pseudogene"
"36444"	""	"olfactory receptor family 52 subfamily S member 1 pseudogene"
"36445"	""	"olfactory receptor family 52 subfamily T member 1 pseudogene"
"36446"	""	"olfactory receptor family 52 subfamily U member 1 pseudogene"
"36447"	""	"olfactory receptor family 52 subfamily V member 1 pseudogene"
"36448"	""	"olfactory receptor family 52 subfamily X member 1 pseudogene"
"36449"	""	"olfactory receptor family 52 subfamily Y member 1 pseudogene"
"36450"	""	"olfactory receptor family 52 subfamily Z member 1 (gene/pseudogene)"
"36451"	""	"olfactory receptor family 55 subfamily B member 1 pseudogene"
"36452"	""	"olfactory receptor family 56 subfamily A member 7 pseudogene"
"36453"	""	"olfactory receptor family 56 subfamily B member 2 pseudogene"
"36454"	""	"olfactory receptor family 56 subfamily B member 3 pseudogene"
"36455"	""	"olfactory receptor family 6 subfamily C member 5 pseudogene"
"36456"	""	"olfactory receptor family 6 subfamily C member 64 pseudogene"
"36457"	""	"olfactory receptor family 6 subfamily C member 66 pseudogene"
"36458"	""	"olfactory receptor family 6 subfamily C member 69 pseudogene"
"36459"	""	"olfactory receptor family 6 subfamily C member 7 pseudogene"
"36460"	""	"olfactory receptor family 6 subfamily C member 71 pseudogene"
"36461"	""	"olfactory receptor family 6 subfamily C member 72 pseudogene"
"36462"	""	"olfactory receptor family 6 subfamily C member 73 pseudogene"
"36463"	""	"olfactory receptor family 6 subfamily D member 1 pseudogene"
"36464"	""	"olfactory receptor family 6 subfamily E member 1 pseudogene"
"36465"	""	"olfactory receptor family 6 subfamily J member 1 (gene/pseudogene)"
"36466"	""	"olfactory receptor family 6 subfamily K member 1 pseudogene"
"36467"	""	"olfactory receptor family 6 subfamily K member 4 pseudogene"
"36468"	""	"olfactory receptor family 6 subfamily K member 5 pseudogene"
"36469"	""	"olfactory receptor family 6 subfamily L member 1 pseudogene"
"36470"	""	"olfactory receptor family 6 subfamily L member 2 pseudogene"
"36471"	""	"olfactory receptor family 6 subfamily M member 2 pseudogene"
"36472"	""	"olfactory receptor family 6 subfamily M member 3 pseudogene"
"36473"	""	"olfactory receptor family 6 subfamily R member 1 pseudogene"
"36474"	""	"olfactory receptor family 6 subfamily R member 2 pseudogene"
"36475"	""	"olfactory receptor family 6 subfamily U member 2 pseudogene"
"36476"	""	"olfactory receptor family 6 subfamily W member 1 pseudogene"
"36477"	""	"olfactory receptor family 7 subfamily A member 1 pseudogene"
"36478"	""	"olfactory receptor family 7 subfamily A member 11 pseudogene"
"36479"	""	"olfactory receptor family 7 subfamily A member 15 pseudogene"
"36480"	""	"olfactory receptor family 7 subfamily A member 18 pseudogene"
"36481"	""	"olfactory receptor family 7 subfamily A member 19 pseudogene"
"36482"	""	"olfactory receptor family 7 subfamily A member 2 pseudogene"
"36483"	""	"olfactory receptor family 7 subfamily A member 3 pseudogene"
"36484"	""	"olfactory receptor family 7 subfamily A member 8 pseudogene"
"36485"	""	"olfactory receptor family 7 subfamily D member 1 pseudogene"
"36486"	""	"olfactory receptor family 7 subfamily D member 11 pseudogene"
"36487"	""	"olfactory receptor family 7 subfamily E member 1 pseudogene"
"36488"	""	"olfactory receptor family 7 subfamily E member 10 pseudogene"
"36489"	""	"olfactory receptor family 7 subfamily E member 100 pseudogene"
"36490"	""	"olfactory receptor family 7 subfamily E member 101 pseudogene"
"36491"	""	"olfactory receptor family 7 subfamily E member 102 pseudogene"
"36492"	""	"olfactory receptor family 7 subfamily E member 104 pseudogene"
"36493"	""	"olfactory receptor family 7 subfamily E member 105 pseudogene"
"36494"	""	"olfactory receptor family 7 subfamily E member 106 pseudogene"
"36495"	""	"olfactory receptor family 7 subfamily E member 108 pseudogene"
"36496"	""	"olfactory receptor family 7 subfamily E member 109 pseudogene"
"36497"	""	"olfactory receptor family 7 subfamily E member 11 pseudogene"
"36498"	""	"olfactory receptor family 7 subfamily E member 110 pseudogene"
"36499"	""	"olfactory receptor family 7 subfamily E member 111 pseudogene"
"36500"	""	"olfactory receptor family 7 subfamily E member 115 pseudogene"
"36501"	""	"olfactory receptor family 7 subfamily E member 116 pseudogene"
"36502"	""	"olfactory receptor family 7 subfamily E member 117 pseudogene"
"36503"	""	"olfactory receptor family 7 subfamily E member 121 pseudogene"
"36504"	""	"olfactory receptor family 7 subfamily E member 122 pseudogene"
"36505"	""	"olfactory receptor family 7 subfamily E member 125 pseudogene"
"36506"	""	"olfactory receptor family 7 subfamily E member 126 pseudogene"
"36507"	""	"olfactory receptor family 7 subfamily E member 128 pseudogene"
"36508"	""	"olfactory receptor family 7 subfamily E member 129 pseudogene"
"36509"	""	"olfactory receptor family 7 subfamily E member 13 pseudogene"
"36510"	""	"olfactory receptor family 7 subfamily E member 130 pseudogene"
"36511"	""	"olfactory receptor family 7 subfamily E member 136 pseudogene"
"36512"	""	"olfactory receptor family 7 subfamily E member 140 pseudogene"
"36513"	""	"olfactory receptor family 7 subfamily E member 145 pseudogene"
"36514"	""	"olfactory receptor family 7 subfamily E member 148 pseudogene"
"36515"	""	"olfactory receptor family 7 subfamily E member 149 pseudogene"
"36516"	""	"olfactory receptor family 7 subfamily E member 15 pseudogene"
"36517"	""	"olfactory receptor family 7 subfamily E member 154 pseudogene"
"36518"	""	"olfactory receptor family 7 subfamily E member 155 pseudogene"
"36519"	""	"olfactory receptor family 7 subfamily E member 156 pseudogene"
"36520"	""	"olfactory receptor family 7 subfamily E member 157 pseudogene"
"36521"	""	"olfactory receptor family 7 subfamily E member 158 pseudogene"
"36522"	""	"olfactory receptor family 7 subfamily E member 159 pseudogene"
"36523"	""	"olfactory receptor family 7 subfamily E member 16 pseudogene"
"36524"	""	"olfactory receptor family 7 subfamily E member 160 pseudogene"
"36525"	""	"olfactory receptor family 7 subfamily E member 161 pseudogene"
"36526"	""	"olfactory receptor family 7 subfamily E member 162 pseudogene"
"36527"	""	"olfactory receptor family 7 subfamily E member 18 pseudogene"
"36528"	""	"olfactory receptor family 7 subfamily E member 19 pseudogene"
"36529"	""	"olfactory receptor family 7 subfamily E member 21 pseudogene"
"36530"	""	"olfactory receptor family 7 subfamily E member 22 pseudogene"
"36531"	""	"olfactory receptor family 7 subfamily E member 23 pseudogene"
"36532"	""	"olfactory receptor family 7 subfamily E member 25 pseudogene"
"36533"	""	"olfactory receptor family 7 subfamily E member 26 pseudogene"
"36534"	""	"olfactory receptor family 7 subfamily E member 28 pseudogene"
"36535"	""	"olfactory receptor family 7 subfamily E member 29 pseudogene"
"36536"	""	"olfactory receptor family 7 subfamily E member 31 pseudogene"
"36537"	""	"olfactory receptor family 7 subfamily E member 33 pseudogene"
"36538"	""	"olfactory receptor family 7 subfamily E member 35 pseudogene"
"36539"	""	"olfactory receptor family 7 subfamily E member 36 pseudogene"
"36540"	""	"olfactory receptor family 7 subfamily E member 37 pseudogene"
"36541"	""	"olfactory receptor family 7 subfamily E member 38 pseudogene"
"36542"	""	"olfactory receptor family 7 subfamily E member 39 pseudogene"
"36543"	""	"olfactory receptor family 7 subfamily E member 4 pseudogene"
"36544"	""	"olfactory receptor family 7 subfamily E member 41 pseudogene"
"36545"	""	"olfactory receptor family 7 subfamily E member 43 pseudogene"
"36546"	""	"olfactory receptor family 7 subfamily E member 46 pseudogene"
"36547"	""	"olfactory receptor family 7 subfamily E member 5 pseudogene"
"36548"	""	"olfactory receptor family 7 subfamily E member 53 pseudogene"
"36549"	""	"olfactory receptor family 7 subfamily E member 55 pseudogene"
"36550"	""	"olfactory receptor family 7 subfamily E member 59 pseudogene"
"36551"	""	"olfactory receptor family 7 subfamily E member 62 pseudogene"
"36552"	""	"olfactory receptor family 7 subfamily E member 66 pseudogene"
"36553"	""	"olfactory receptor family 7 subfamily E member 7 pseudogene"
"36554"	""	"olfactory receptor family 7 subfamily E member 8 pseudogene"
"36555"	""	"olfactory receptor family 7 subfamily E member 83 pseudogene"
"36556"	""	"olfactory receptor family 7 subfamily E member 84 pseudogene"
"36557"	""	"olfactory receptor family 7 subfamily E member 85 pseudogene"
"36558"	""	"olfactory receptor family 7 subfamily E member 86 pseudogene"
"36559"	""	"olfactory receptor family 7 subfamily E member 87 pseudogene"
"36560"	""	"olfactory receptor family 7 subfamily E member 89 pseudogene"
"36561"	""	"olfactory receptor family 7 subfamily E member 90 pseudogene"
"36562"	""	"olfactory receptor family 7 subfamily E member 91 pseudogene"
"36563"	""	"olfactory receptor family 7 subfamily E member 93 pseudogene"
"36564"	""	"olfactory receptor family 7 subfamily E member 94 pseudogene"
"36565"	""	"olfactory receptor family 7 subfamily E member 96 pseudogene"
"36566"	""	"olfactory receptor family 7 subfamily E member 97 pseudogene"
"36567"	""	"olfactory receptor family 7 subfamily E member 99 pseudogene"
"36568"	""	"olfactory receptor family 7 subfamily G member 15 pseudogene"
"36569"	""	"olfactory receptor family 7 subfamily H member 1 pseudogene"
"36570"	""	"olfactory receptor family 7 subfamily H member 2 pseudogene"
"36571"	""	"olfactory receptor family 7 subfamily K member 1 pseudogene"
"36572"	""	"olfactory receptor family 7 subfamily L member 1 pseudogene"
"36573"	""	"olfactory receptor family 7 subfamily M member 1 pseudogene"
"36574"	""	"olfactory receptor family 8 subfamily A member 2 pseudogene"
"36575"	""	"olfactory receptor family 8 subfamily A member 3 pseudogene"
"36576"	""	"olfactory receptor family 8 subfamily B member 1 pseudogene"
"36577"	""	"olfactory receptor family 8 subfamily B member 10 pseudogene"
"36578"	""	"olfactory receptor family 8 subfamily B member 3 pseudogene"
"36579"	""	"olfactory receptor family 8 subfamily B member 5 pseudogene"
"36580"	""	"olfactory receptor family 8 subfamily B member 6 pseudogene"
"36581"	""	"olfactory receptor family 8 subfamily B member 7 pseudogene"
"36582"	""	"olfactory receptor family 8 subfamily B member 9 pseudogene"
"36583"	""	"olfactory receptor family 8 subfamily C member 1 pseudogene"
"36584"	""	"olfactory receptor family 8 subfamily F member 1 pseudogene"
"36585"	""	"olfactory receptor family 8 subfamily G member 2"
"36586"	""	"olfactory receptor family 8 subfamily G member 3 pseudogene"
"36587"	""	"olfactory receptor family 8 subfamily G member 7 pseudogene"
"36588"	""	"olfactory receptor family 8 subfamily I member 1 pseudogene"
"36589"	""	"olfactory receptor family 8 subfamily I member 4 pseudogene"
"36590"	""	"olfactory receptor family 8 subfamily J member 2 (gene/pseudogene)"
"36591"	""	"olfactory receptor family 8 subfamily K member 2 pseudogene"
"36592"	""	"olfactory receptor family 8 subfamily K member 4 pseudogene"
"36593"	""	"olfactory receptor family 8 subfamily L member 1 pseudogene"
"36594"	""	"olfactory receptor family 8 subfamily Q member 1 pseudogene"
"36595"	""	"olfactory receptor family 8 subfamily R member 1 pseudogene"
"36596"	""	"olfactory receptor family 8 subfamily S member 21 pseudogene"
"36597"	""	"olfactory receptor family 8 subfamily T member 1 pseudogene"
"36598"	""	"olfactory receptor family 8 subfamily V member 1 pseudogene"
"36599"	""	"olfactory receptor family 8 subfamily X member 1 pseudogene"
"36600"	""	"olfactory receptor family 9 subfamily A member 1 pseudogene"
"36601"	""	"olfactory receptor family 9 subfamily A member 3 pseudogene"
"36602"	""	"olfactory receptor family 9 subfamily G member 2 pseudogene"
"36603"	""	"olfactory receptor family 9 subfamily G member 3 pseudogene"
"36604"	""	"olfactory receptor family 9 subfamily H member 1 pseudogene"
"36605"	""	"olfactory receptor family 9 subfamily I member 2 pseudogene"
"36606"	""	"olfactory receptor family 9 subfamily I member 3 pseudogene"
"36607"	""	"olfactory receptor family 9 subfamily K member 1 pseudogene"
"36608"	""	"olfactory receptor family 9 subfamily L member 1 pseudogene"
"36609"	""	"olfactory receptor family 9 subfamily M member 1 pseudogene"
"36610"	""	"olfactory receptor family 9 subfamily N member 1 pseudogene"
"36611"	""	"olfactory receptor family 9 subfamily P member 1 pseudogene"
"36612"	""	"olfactory receptor family 9 subfamily R member 1 pseudogene"
"36613"	""	"olfactory receptor family 9 subfamily S member 24 pseudogene"
"36614"	""	"olfactory receptor pseudogene"
"36615"	""	"olfactory receptor, family 4, subfamily C, member 48 pseudogene"
"36616"	""	"oligodendrocyte maturation-associated long intergenic non-coding RNA"
"36617"	""	"oligonucleotide/oligosaccharide binding fold containing 1 pseudogene"
"36618"	""	"oligosaccharyltransferase complex subunit pseudogene 3"
"36619"	""	"oligosaccharyltransferase complex subunit pseudogene 4"
"36620"	""	"oligosaccharyltransferase complex subunit pseudogene 5"
"36621"	""	"oligosaccharyltransferase complex subunit pseudogene 6"
"36622"	""	"oligosaccharyltransferase complex subunit pseudogene 7"
"36623"	""	"oligosaccharyltransferase complex subunit pseudogene 8"
"36624"	""	"oocyte secreted protein 1 pseudogene 1"
"36625"	""	"oocyte secreted protein 1 pseudogene 2"
"36626"	""	"opioid growth factor receptor pseudogene"
"36627"	""	"oral cancer overexpressed 1 pseudogene 1"
"36628"	""	"ore 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1 pseudogene 2"
"36629"	""	"origin recognition complex subunit 1 pseudogene"
"36630"	""	"origin recognition complex subunit 3 pseudogene"
"36631"	""	"ornithine aminotransferase pseudogene"
"36632"	""	"ornithine aminotransferase pseudogene"
"36633"	""	"ornithine aminotransferase pseudogene"
"36634"	""	"ornithine aminotransferase pseudogene"
"36635"	""	"ornithine aminotransferase pseudogene"
"36636"	""	"ornithine aminotransferase pseudogene"
"36637"	""	"ornithine aminotransferase pseudogene"
"36638"	""	"ornithine aminotransferase pseudogene"
"36639"	""	"ornithine aminotransferase pseudogene"
"36640"	""	"ornithine aminotransferase pseudogene"
"36641"	""	"ornithine aminotransferase pseudogene"
"36642"	""	"ornithine aminotransferase pseudogene"
"36643"	""	"ornithine aminotransferase pseudogene 1"
"36644"	""	"ornithine aminotransferase, mitochondrial-like"
"36645"	""	"ornithine decarboxylase antizyme 1 pseudogene"
"36646"	""	"ornithine decarboxylase pseudogene"
"36647"	""	"orthodenticle homeobox 2 pseudogene"
"36648"	""	"orthodenticle homeobox 2 pseudogene 1"
"36649"	""	"osteoclast stimulating factor 1 pseudogene 1"
"36650"	""	"otopetrin 1 pseudogene"
"36651"	""	"oxidation resistance 1 pseudogene"
"36652"	""	"oxysterol binding protein like 9 pseudogene 1"
"36653"	""	"oxysterol binding protein like 9 pseudogene 2"
"36654"	""	"oxysterol binding protein like 9 pseudogene 3"
"36655"	""	"oxysterol binding protein like 9 pseudogene 4"
"36656"	""	"oxysterol binding protein like 9 pseudogene 5"
"36657"	""	"oxysterol binding protein like 9 pseudogene 6"
"36658"	""	"p21 protein (Cdc42/Rac)-activated kinase 2 pseudogene"
"36659"	""	"p53-responsive gene 1"
"36660"	""	"pancreatic lipase pseudogene 1"
"36661"	""	"pantothenate kinase 3 pseudogene"
"36662"	""	"papillary thyroid carcinoma susceptibility candidate 3 (non-protein coding)"
"36663"	""	"par-6 family cell polarity regulator beta pseudogene"
"36664"	""	"paraneoplastic Ma antigen family member 6B (pseudogene)"
"36665"	""	"paraspeckle component 1 pseudogene 1"
"36666"	""	"paraspeckle component 1 pseudogene 2"
"36667"	""	"patatin like phospholipase domain containing 10 pseudogene"
"36668"	""	"patatin like phospholipase domain containing 4 pseudogene 1"
"36669"	""	"patatin-like phospholipase domain containing 4 pseudogene 1"
"36670"	""	"patched 1 pseudogene"
"36671"	""	"patched domain containing 3 pseudogene 1"
"36672"	""	"patched domain containing 3 pseudogene 2"
"36673"	""	"patched domain containing 3 pseudogene 3"
"36674"	""	"penta-EF-hand domain containing 1 pseudogene"
"36675"	""	"pentatricopeptide repeat domain 2 pseudogene 1"
"36676"	""	"pentatricopeptide repeat domain 2 pseudogene 2"
"36677"	""	"pentatricopeptide repeat domain 3 pseudogene"
"36678"	""	"peptidase D pseudogene"
"36679"	""	"peptidase, mitochondrial processing alpha subunit pseudogene 1"
"36680"	""	"peptide YY, 3 (pseudogene)"
"36681"	""	"peptidylprolyl isomerase A (cyclophilin A) pseudogene"
"36682"	""	"peptidylprolyl isomerase A (cyclophilin A) pseudogene"
"36683"	""	"peptidylprolyl isomerase A (cyclophilin A) pseudogene"
"36684"	""	"peptidylprolyl isomerase A (cyclophilin A) pseudogene"
"36685"	""	"peptidylprolyl isomerase A (cyclophilin A) pseudogene"
"36686"	""	"peptidylprolyl isomerase A (cyclophilin A) pseudogene"
"36687"	""	"peptidylprolyl isomerase A (cyclophilin A) pseudogene"
"36688"	""	"peptidylprolyl isomerase A (cyclophilin A) pseudogene"
"36689"	""	"peptidylprolyl isomerase A (cyclophilin A) pseudogene"
"36690"	""	"peptidylprolyl isomerase A (cyclophilin A) pseudogene"
"36691"	""	"peptidylprolyl isomerase A (cyclophilin A) pseudogene"
"36692"	""	"peptidylprolyl isomerase A (cyclophilin A) pseudogene"
"36693"	""	"peptidylprolyl isomerase A (cyclophilin A) pseudogene"
"36694"	""	"peptidylprolyl isomerase A (cyclophilin A) pseudogene"
"36695"	""	"peptidylprolyl isomerase A (cyclophilin A) pseudogene"
"36696"	""	"peptidylprolyl isomerase A (cyclophilin A) pseudogene"
"36697"	""	"peptidylprolyl isomerase A (cyclophilin A) pseudogene"
"36698"	""	"peptidylprolyl isomerase A (cyclophilin A) pseudogene"
"36699"	""	"peptidylprolyl isomerase A (cyclophilin A) pseudogene"
"36700"	""	"peptidylprolyl isomerase A (cyclophilin A) pseudogene"
"36701"	""	"peptidylprolyl isomerase A (cyclophilin A) pseudogene"
"36702"	""	"peptidylprolyl isomerase A (cyclophilin A) pseudogene"
"36703"	""	"peptidylprolyl isomerase A like 4C pseudogene"
"36704"	""	"peptidylprolyl isomerase A like 4G pseudogene"
"36705"	""	"peptidylprolyl isomerase A pseudogene 1"
"36706"	""	"peptidylprolyl isomerase A pseudogene 10"
"36707"	""	"peptidylprolyl isomerase A pseudogene 11"
"36708"	""	"peptidylprolyl isomerase A pseudogene 13"
"36709"	""	"peptidylprolyl isomerase A pseudogene 14"
"36710"	""	"peptidylprolyl isomerase A pseudogene 15"
"36711"	""	"peptidylprolyl isomerase A pseudogene 16"
"36712"	""	"peptidylprolyl isomerase A pseudogene 17"
"36713"	""	"peptidylprolyl isomerase A pseudogene 18"
"36714"	""	"peptidylprolyl isomerase A pseudogene 19"
"36715"	""	"peptidylprolyl isomerase A pseudogene 2"
"36716"	""	"peptidylprolyl isomerase A pseudogene 20"
"36717"	""	"peptidylprolyl isomerase A pseudogene 21"
"36718"	""	"peptidylprolyl isomerase A pseudogene 22"
"36719"	""	"peptidylprolyl isomerase A pseudogene 23"
"36720"	""	"peptidylprolyl isomerase A pseudogene 24"
"36721"	""	"peptidylprolyl isomerase A pseudogene 25"
"36722"	""	"peptidylprolyl isomerase A pseudogene 26"
"36723"	""	"peptidylprolyl isomerase A pseudogene 27"
"36724"	""	"peptidylprolyl isomerase A pseudogene 28"
"36725"	""	"peptidylprolyl isomerase A pseudogene 29"
"36726"	""	"peptidylprolyl isomerase A pseudogene 3"
"36727"	""	"peptidylprolyl isomerase A pseudogene 31"
"36728"	""	"peptidylprolyl isomerase A pseudogene 4"
"36729"	""	"peptidylprolyl isomerase A pseudogene 5"
"36730"	""	"peptidylprolyl isomerase A pseudogene 6"
"36731"	""	"peptidylprolyl isomerase A pseudogene 7"
"36732"	""	"peptidylprolyl isomerase A pseudogene 8"
"36733"	""	"peptidylprolyl isomerase A pseudogene 9"
"36734"	""	"peptidylprolyl isomerase E like pseudogene"
"36735"	""	"peptidylprolyl isomerase G pseudogene 1"
"36736"	""	"peptidylprolyl isomerase H pseudogene 1"
"36737"	""	"peptidylprolyl isomerase H pseudogene 2"
"36738"	""	"peptidylprolyl isomerase like 1 pseudogene 1"
"36739"	""	"peptidylprolyl isomerase like 4 pseudogene"
"36740"	""	"period circadian clock 3 pseudogene"
"36741"	""	"peroxiredoxin 1 pseudogene 1"
"36742"	""	"peroxiredoxin 2 pseudogene 1"
"36743"	""	"peroxiredoxin 2 pseudogene 2"
"36744"	""	"peroxiredoxin 2 pseudogene 3"
"36745"	""	"peroxiredoxin 2 pseudogene 4"
"36746"	""	"peroxiredoxin 3 pseudogene 1"
"36747"	""	"peroxiredoxin 3 pseudogene 2"
"36748"	""	"peroxiredoxin 3 pseudogene 3"
"36749"	""	"peroxiredoxin 3 pseudogene 4"
"36750"	""	"peroxiredoxin 4 pseudogene 1"
"36751"	""	"peroxiredoxin 4 pseudogene 2"
"36752"	""	"peroxiredoxin 5 pseudogene"
"36753"	""	"peroxiredoxin 6 pseudogene"
"36754"	""	"peroxiredoxin 6 pseudogene"
"36755"	""	"peroxisomal biogenesis factor 12 pseudogene 1"
"36756"	""	"peroxisomal biogenesis factor 5 pseudogene"
"36757"	""	"pescadillo ribosomal biogenesis factor 1 pseudogene 1"
"36758"	""	"pescadillo ribosomal biogenesis factor 1 pseudogene 2"
"36759"	""	"phenazine biosynthesis like protein domain containing pseudogene"
"36760"	""	"phenylalanyl-tRNA synthetase beta subunit pseudogene 1"
"36761"	""	"phosducin-like 2 pseudogene 1"
"36762"	""	"phosducin-like 2 pseudogene 2"
"36763"	""	"phosducin-like 3 pseudogene 1"
"36764"	""	"phosducin-like 3 pseudogene 2"
"36765"	""	"phosducin-like 3 pseudogene 3"
"36766"	""	"phosducin-like 3 pseudogene 4"
"36767"	""	"phosducin-like 3 pseudogene 5"
"36768"	""	"phosducin-like 3 pseudogene 6"
"36769"	""	"phosphatase and actin regulator 2 pseudogene 1"
"36770"	""	"phosphatidylethanolamine binding protein 1 pseudogene 1"
"36771"	""	"phosphatidylethanolamine binding protein 1 pseudogene 2"
"36772"	""	"phosphatidylethanolamine binding protein 1 pseudogene 3"
"36773"	""	"phosphatidylinositol 4-kinase type 2 alpha pseudogene"
"36774"	""	"phosphatidylinositol 4-kinase type 2 beta pseudogene"
"36775"	""	"phosphatidylinositol glycan anchor biosynthesis class A pseudogene 1"
"36776"	""	"phosphatidylinositol glycan anchor biosynthesis class C pseudogene 1"
"36777"	""	"phosphatidylinositol glycan anchor biosynthesis class C pseudogene 2"
"36778"	""	"phosphatidylinositol glycan anchor biosynthesis class F pseudogene 1"
"36779"	""	"phosphatidylinositol glycan anchor biosynthesis class F pseudogene 2"
"36780"	""	"phosphatidylinositol glycan anchor biosynthesis class F pseudogene 3"
