"gene_id"	"GO.ID"	"GO.names"
"S000005339"	"S000005339"	"GO:0005783, GO:0009102, GO:0016020, GO:0016021, GO:0022857, GO:0051180, GO:0055085"	"endoplasmic reticulum, biotin biosynthetic process, membrane, integral component of membrane, transmembrane transporter activity, vitamin transport, transmembrane transport"
"S000005340"	"S000005340"	"GO:0000166, GO:0000287, GO:0004141, GO:0005524, GO:0005737, GO:0009102, GO:0016874"	"nucleotide binding, magnesium ion binding, dethiobiotin synthase activity, ATP binding, cytoplasm, biotin biosynthetic process, ligase activity"
"S000005341"	"S000005341"	"GO:0003824, GO:0004015, GO:0004141, GO:0005737, GO:0005739, GO:0008483, GO:0009102, GO:0016740, GO:0030170"	"catalytic activity, adenosylmethionine-8-amino-7-oxononanoate transaminase activity, dethiobiotin synthase activity, cytoplasm, mitochondrion, transaminase activity, biotin biosynthetic process, transferase activity, pyridoxal phosphate binding"
"S000005342"	"S000005342"	"GO:0000033, GO:0005575, GO:0005794, GO:0006486, GO:0006493, GO:0016020, GO:0016021, GO:0016740, GO:0016757, GO:0097502"	"alpha-1,3-mannosyltransferase activity, cellular_component, Golgi apparatus, protein glycosylation, protein O-linked glycosylation, membrane, integral component of membrane, transferase activity, transferase activity, transferring glycosyl groups, mannosylation"
"S000005343"	"S000005343"	"GO:0000293, GO:0005886, GO:0006811, GO:0006826, GO:0006879, GO:0015677, GO:0015891, GO:0016020, GO:0016021, GO:0016491, GO:0046872, GO:0052851, GO:0055072, GO:0055114"	"ferric-chelate reductase activity, plasma membrane, ion transport, iron ion transport, cellular iron ion homeostasis, copper ion import, siderophore transport, membrane, integral component of membrane, oxidoreductase activity, metal ion binding, ferric-chelate reductase (NADPH) activity, iron ion homeostasis, oxidation-reduction process"
"S000005344"	"S000005344"	"GO:0000324, GO:0000329, GO:0003674, GO:0005737, GO:0005773, GO:0005774, GO:0008150, GO:0016020, GO:0016021"	"fungal-type vacuole, fungal-type vacuole membrane, molecular_function, cytoplasm, vacuole, vacuolar membrane, biological_process, membrane, integral component of membrane"
"S000005345"	"S000005345"	"GO:0003674, GO:0005783, GO:0008150, GO:0016020, GO:0016021"	"molecular_function, endoplasmic reticulum, biological_process, membrane, integral component of membrane"
"S000005346"	"S000005346"	"GO:0000435, GO:0000978, GO:0000981, GO:0003677, GO:0005575, GO:0005634, GO:0006351, GO:0006355, GO:0008150, GO:0008270, GO:0042025, GO:0043565, GO:0046872"	"positive regulation of transcription from RNA polymerase II promoter by galactose, RNA polymerase II cis-regulatory region sequence-specific DNA binding, DNA-binding transcription factor activity, RNA polymerase II-specific, DNA binding, cellular_component, nucleus, transcription, DNA-templated, regulation of transcription, DNA-templated, biological_process, zinc ion binding, host cell nucleus, sequence-specific DNA binding, metal ion binding"
"S000005347"	"S000005347"	"GO:0004301, GO:0005575, GO:0016787, GO:0052689, GO:0097176"	"epoxide hydrolase activity, cellular_component, hydrolase activity, carboxylic ester hydrolase activity, epoxide metabolic process"
"S000005348"	"S000005348"	"GO:0003674, GO:0005783, GO:0005794, GO:0005829, GO:0006623, GO:0006892, GO:0006895, GO:0006896, GO:0008150, GO:0016020, GO:0016021"	"molecular_function, endoplasmic reticulum, Golgi apparatus, cytosol, protein targeting to vacuole, post-Golgi vesicle-mediated transport, Golgi to endosome transport, Golgi to vacuole transport, biological_process, membrane, integral component of membrane"
"S000005349"	"S000005349"	"GO:0000324, GO:0003674, GO:0005794, GO:0005829, GO:0006623, GO:0006892, GO:0006895, GO:0006896, GO:0008150, GO:0016020, GO:0016021"	"fungal-type vacuole, molecular_function, Golgi apparatus, cytosol, protein targeting to vacuole, post-Golgi vesicle-mediated transport, Golgi to endosome transport, Golgi to vacuole transport, biological_process, membrane, integral component of membrane"
"S000005350"	"S000005350"	"GO:0000920, GO:0005576, GO:0005618, GO:0005935, GO:0008152, GO:0009277, GO:0009986, GO:0016787, GO:0016798, GO:0030428, GO:0042973, GO:0052861, GO:0052862"	"septum digestion after cytokinesis, extracellular region, cell wall, cellular bud neck, metabolic process, fungal-type cell wall, cell surface, hydrolase activity, hydrolase activity, acting on glycosyl bonds, cell septum, glucan endo-1,3-beta-D-glucosidase activity, glucan endo-1,3-beta-glucanase activity, C-3 substituted reducing group, glucan endo-1,4-beta-glucanase activity, C-3 substituted reducing group"
"S000005351"	"S000005351"	"GO:0000151, GO:0000209, GO:0003674, GO:0005575, GO:0006513, GO:0008150, GO:0034450"	"ubiquitin ligase complex, protein polyubiquitination, molecular_function, cellular_component, protein monoubiquitination, biological_process, ubiquitin-ubiquitin ligase activity"
"S000005352"	"S000005352"	"GO:0000151, GO:0000209, GO:0003674, GO:0005575, GO:0006513, GO:0008150, GO:0034450"	"ubiquitin ligase complex, protein polyubiquitination, molecular_function, cellular_component, protein monoubiquitination, biological_process, ubiquitin-ubiquitin ligase activity"
"S000005353"	"S000005353"	"GO:0000166, GO:0005524, GO:0005739, GO:0005829, GO:0005886, GO:0016020, GO:0016021, GO:0016887, GO:0042493, GO:0042626, GO:0055085, GO:0055092"	"nucleotide binding, ATP binding, mitochondrion, cytosol, plasma membrane, membrane, integral component of membrane, ATPase activity, response to drug, ATPase-coupled transmembrane transporter activity, transmembrane transport, sterol homeostasis"
"S000005354"	"S000005354"	"GO:0003674, GO:0003824, GO:0004034, GO:0005575, GO:0005975, GO:0006006, GO:0008150, GO:0016853, GO:0030246, GO:0033499"	"molecular_function, catalytic activity, aldose 1-epimerase activity, cellular_component, carbohydrate metabolic process, glucose metabolic process, biological_process, isomerase activity, carbohydrate binding, galactose catabolic process via UDP-galactose"
"S000005355"	"S000005355"	"GO:0000324, GO:0005351, GO:0005353, GO:0005355, GO:0008643, GO:0008645, GO:0015149, GO:0015578, GO:0015755, GO:0015761, GO:0015795, GO:0015797, GO:0016020, GO:0016021, GO:0022857, GO:0046323, GO:0055085, GO:0071944, GO:0098704, GO:1902600"	"fungal-type vacuole, carbohydrate:proton symporter activity, fructose transmembrane transporter activity, glucose transmembrane transporter activity, carbohydrate transport, hexose transmembrane transport, hexose transmembrane transporter activity, mannose transmembrane transporter activity, fructose transmembrane transport, mannose transmembrane transport, sorbitol transport, mannitol transport, membrane, integral component of membrane, transmembrane transporter activity, glucose import, transmembrane transport, cell periphery, carbohydrate import across plasma membrane, proton transmembrane transport"
"S000005356"	"S000005356"	"GO:0003824, GO:0005575, GO:0008150, GO:0016491, GO:0016616, GO:0019594, GO:0046029, GO:0050086, GO:0055114"	"catalytic activity, cellular_component, biological_process, oxidoreductase activity, oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor, mannitol metabolic process, mannitol dehydrogenase activity, mannitol 2-dehydrogenase activity, oxidation-reduction process"
"S000005357"	"S000005357"	"GO:0000304, GO:0003955, GO:0005634, GO:0005739, GO:0005741, GO:0006915, GO:0016020, GO:0016021, GO:0016491, GO:0019646, GO:0043065, GO:0055114"	"response to singlet oxygen, NAD(P)H dehydrogenase (quinone) activity, nucleus, mitochondrion, mitochondrial outer membrane, apoptotic process, membrane, integral component of membrane, oxidoreductase activity, aerobic electron transport chain, positive regulation of apoptotic process, oxidation-reduction process"
"S000005358"	"S000005358"	"GO:0003674, GO:0005635, GO:0005737, GO:0005768, GO:0005783, GO:0006897, GO:0016020, GO:0016021, GO:0043328"	"molecular_function, nuclear envelope, cytoplasm, endosome, endoplasmic reticulum, endocytosis, membrane, integral component of membrane, protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway"
"S000005359"	"S000005359"	"GO:0000324, GO:0003674, GO:0005199, GO:0008150, GO:0009277, GO:0031505"	"fungal-type vacuole, molecular_function, structural constituent of cell wall, biological_process, fungal-type cell wall, fungal-type cell wall organization"
"S000005360"	"S000005360"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"S000005361"	"S000005361"	"GO:0000079, GO:0000122, GO:0000307, GO:0005634, GO:0005737, GO:0006875, GO:0016242, GO:0016538, GO:0019901, GO:0032880, GO:0042144, GO:0045936, GO:0050849, GO:1990860"	"regulation of cyclin-dependent protein serine/threonine kinase activity, negative regulation of transcription by RNA polymerase II, cyclin-dependent protein kinase holoenzyme complex, nucleus, cytoplasm, cellular metal ion homeostasis, negative regulation of macroautophagy, cyclin-dependent protein serine/threonine kinase regulator activity, protein kinase binding, regulation of protein localization, vacuole fusion, non-autophagic, negative regulation of phosphate metabolic process, negative regulation of calcium-mediated signaling, Pho85-Pho80 CDK-cyclin complex"
"S000005362"	"S000005362"	"GO:0000122, GO:0000324, GO:0005515, GO:0005886, GO:0006629, GO:0006631, GO:0006882, GO:0009636, GO:0016020, GO:0016021, GO:0038023"	"negative regulation of transcription by RNA polymerase II, fungal-type vacuole, protein binding, plasma membrane, lipid metabolic process, fatty acid metabolic process, cellular zinc ion homeostasis, response to toxic substance, membrane, integral component of membrane, signaling receptor activity"
"S000005363"	"S000005363"	"GO:0005783, GO:0005789, GO:0005794, GO:0006612, GO:0016020, GO:0016021, GO:0016409, GO:0016740, GO:0016746, GO:0018230, GO:0018345, GO:0019706"	"endoplasmic reticulum, endoplasmic reticulum membrane, Golgi apparatus, protein targeting to membrane, membrane, integral component of membrane, palmitoyltransferase activity, transferase activity, transferase activity, transferring acyl groups, peptidyl-L-cysteine S-palmitoylation, protein palmitoylation, protein-cysteine S-palmitoyltransferase activity"
"S000005364"	"S000005364"	"GO:0000117, GO:0000118, GO:0000122, GO:0000785, GO:0003713, GO:0003714, GO:0004407, GO:0005634, GO:0006303, GO:0006325, GO:0006355, GO:0007049, GO:0016479, GO:0016575, GO:0030174, GO:0031939, GO:0032221, GO:0033698, GO:0044804, GO:0045944, GO:0051038, GO:0051301, GO:0061186, GO:0061188, GO:0061408, GO:0061587, GO:0070210, GO:0070550, GO:0070822"	"regulation of transcription involved in G2/M transition of mitotic cell cycle, histone deacetylase complex, negative regulation of transcription by RNA polymerase II, chromatin, transcription coactivator activity, transcription corepressor activity, histone deacetylase activity, nucleus, double-strand break repair via nonhomologous end joining, chromatin organization, regulation of transcription, DNA-templated, cell cycle, negative regulation of transcription by RNA polymerase I, histone deacetylation, regulation of DNA-dependent DNA replication initiation, negative regulation of chromatin silencing at telomere, Rpd3S/Clr6-CII complex, Rpd3L complex, autophagy of nucleus, positive regulation of transcription by RNA polymerase II, negative regulation of transcription involved in meiotic cell cycle, cell division, negative regulation of silent mating-type cassette heterochromatin assembly, negative regulation of ribosomal DNA heterochromatin assembly, positive regulation of transcription from RNA polymerase II promoter in response to heat stress, transfer RNA gene-mediated silencing, Rpd3L-Expanded complex, rDNA condensation, Sin3-type complex"
"S000005365"	"S000005365"	"GO:0001055, GO:0001172, GO:0003677, GO:0003899, GO:0003968, GO:0005634, GO:0005665, GO:0006351, GO:0006366, GO:0006369, GO:0046983"	"RNA polymerase II activity, transcription, RNA-templated, DNA binding, DNA-directed 5'-3' RNA polymerase activity, RNA-directed 5'-3' RNA polymerase activity, nucleus, RNA polymerase II, core complex, transcription, DNA-templated, transcription by RNA polymerase II, termination of RNA polymerase II transcription, protein dimerization activity"
"S000005366"	"S000005366"	"GO:0000019, GO:0000183, GO:0003677, GO:0003916, GO:0003917, GO:0005634, GO:0005654, GO:0005694, GO:0005730, GO:0006260, GO:0006265, GO:0006271, GO:0006333, GO:0006338, GO:0006357, GO:0006368, GO:0007059, GO:0007076, GO:0007097, GO:0009303, GO:0016853, GO:0031298"	"regulation of mitotic recombination, rDNA heterochromatin assembly, DNA binding, DNA topoisomerase activity, DNA topoisomerase type I (single strand cut, ATP-independent) activity, nucleus, nucleoplasm, chromosome, nucleolus, DNA replication, DNA topological change, DNA strand elongation involved in DNA replication, chromatin assembly or disassembly, chromatin remodeling, regulation of transcription by RNA polymerase II, transcription elongation from RNA polymerase II promoter, chromosome segregation, mitotic chromosome condensation, nuclear migration, rRNA transcription, isomerase activity, replication fork protection complex"
"S000005367"	"S000005367"	"GO:0000324, GO:0003674, GO:0005935, GO:0008150"	"fungal-type vacuole, molecular_function, cellular bud neck, biological_process"
"S000005368"	"S000005368"	"GO:0005739, GO:0005743, GO:0006744, GO:0016020, GO:0045333, GO:0048039"	"mitochondrion, mitochondrial inner membrane, ubiquinone biosynthetic process, membrane, cellular respiration, ubiquinone binding"
"S000005369"	"S000005369"	"GO:0000001, GO:0000002, GO:0005634, GO:0005737, GO:0005739, GO:0005741, GO:0005783, GO:0005789, GO:0005886, GO:0006869, GO:0007005, GO:0008289, GO:0008429, GO:0015914, GO:0015917, GO:0016020, GO:0031210, GO:0032865, GO:0045040, GO:0070096, GO:0120009, GO:0120013, GO:1901611, GO:1990456"	"mitochondrion inheritance, mitochondrial genome maintenance, nucleus, cytoplasm, mitochondrion, mitochondrial outer membrane, endoplasmic reticulum, endoplasmic reticulum membrane, plasma membrane, lipid transport, mitochondrion organization, lipid binding, phosphatidylethanolamine binding, phospholipid transport, aminophospholipid transport, membrane, phosphatidylcholine binding, ERMES complex, protein insertion into mitochondrial outer membrane, mitochondrial outer membrane translocase complex assembly, intermembrane lipid transfer, lipid transfer activity, phosphatidylglycerol binding, mitochondrion-endoplasmic reticulum membrane tethering"
"S000005370"	"S000005370"	"GO:0000447, GO:0000472, GO:0000479, GO:0000480, GO:0003824, GO:0004521, GO:0005634, GO:0005730, GO:0006396, GO:0008047, GO:0030686, GO:0042254, GO:0043085"	"endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA), endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA), endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA), endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA), catalytic activity, endoribonuclease activity, nucleus, nucleolus, RNA processing, enzyme activator activity, 90S preribosome, ribosome biogenesis, positive regulation of catalytic activity"
"S000005371"	"S000005371"	"GO:0000324, GO:0004620, GO:0004622, GO:0004623, GO:0005576, GO:0005829, GO:0005886, GO:0006629, GO:0006660, GO:0009395, GO:0016020, GO:0016042, GO:0016787, GO:0031225, GO:0043231, GO:0046475, GO:0046488, GO:0102545"	"fungal-type vacuole, phospholipase activity, lysophospholipase activity, phospholipase A2 activity, extracellular region, cytosol, plasma membrane, lipid metabolic process, phosphatidylserine catabolic process, phospholipid catabolic process, membrane, lipid catabolic process, hydrolase activity, anchored component of membrane, intracellular membrane-bounded organelle, glycerophospholipid catabolic process, phosphatidylinositol metabolic process, phosphatidyl phospholipase B activity"
"S000005372"	"S000005372"	"GO:0000786, GO:0000790, GO:0003677, GO:0003682, GO:0005634, GO:0005694, GO:0006325, GO:0006338, GO:0006342, GO:0006357, GO:0030466, GO:0046982, GO:0070481"	"nucleosome, nuclear chromatin, DNA binding, chromatin binding, nucleus, chromosome, chromatin organization, chromatin remodeling, chromatin silencing, regulation of transcription by RNA polymerase II, silent mating-type cassette heterochromatin assembly, protein heterodimerization activity, nuclear-transcribed mRNA catabolic process, non-stop decay"
"S000005373"	"S000005373"	"GO:0000838, GO:0000839, GO:0001300, GO:0004842, GO:0005783, GO:0005789, GO:0006511, GO:0016020, GO:0016021, GO:0016567, GO:0016740, GO:0030433, GO:0030968, GO:0030970, GO:0031505, GO:0046872, GO:0051865, GO:0061630"	"Hrd1p ubiquitin ligase ERAD-M complex, Hrd1p ubiquitin ligase ERAD-L complex, chronological cell aging, ubiquitin-protein transferase activity, endoplasmic reticulum, endoplasmic reticulum membrane, ubiquitin-dependent protein catabolic process, membrane, integral component of membrane, protein ubiquitination, transferase activity, ubiquitin-dependent ERAD pathway, endoplasmic reticulum unfolded protein response, retrograde protein transport, ER to cytosol, fungal-type cell wall organization, metal ion binding, protein autoubiquitination, ubiquitin protein ligase activity"
"S000005374"	"S000005374"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"S000005375"	"S000005375"	"GO:0003674, GO:0008150, GO:0070056"	"molecular_function, biological_process, prospore membrane leading edge"
"S000005376"	"S000005376"	"GO:0000166, GO:0004672, GO:0004674, GO:0004683, GO:0005516, GO:0005524, GO:0005737, GO:0006468, GO:0016301, GO:0016310, GO:0016740, GO:0034599"	"nucleotide binding, protein kinase activity, protein serine/threonine kinase activity, calmodulin-dependent protein kinase activity, calmodulin binding, ATP binding, cytoplasm, protein phosphorylation, kinase activity, phosphorylation, transferase activity, cellular response to oxidative stress"
"S000005377"	"S000005377"	"GO:0003674, GO:0005634, GO:0005737, GO:0006342, GO:0007062"	"molecular_function, nucleus, cytoplasm, chromatin silencing, sister chromatid cohesion"
"S000005378"	"S000005378"	"GO:0000149, GO:0005484, GO:0005768, GO:0005794, GO:0005802, GO:0006673, GO:0006675, GO:0006886, GO:0006896, GO:0006897, GO:0006906, GO:0009306, GO:0010008, GO:0012505, GO:0015031, GO:0016020, GO:0016021, GO:0016192, GO:0031201, GO:0031303, GO:0032258, GO:0032527, GO:0048278"	"SNARE binding, SNAP receptor activity, endosome, Golgi apparatus, trans-Golgi network, inositol phosphoceramide metabolic process, mannosyl-inositol phosphorylceramide metabolic process, intracellular protein transport, Golgi to vacuole transport, endocytosis, vesicle fusion, protein secretion, endosome membrane, endomembrane system, protein transport, membrane, integral component of membrane, vesicle-mediated transport, SNARE complex, integral component of endosome membrane, cytoplasm to vacuole transport by the Cvt pathway, protein exit from endoplasmic reticulum, vesicle docking"
"S000005379"	"S000005379"	"GO:0000324, GO:0003674, GO:0005773, GO:0005774, GO:0005886, GO:0008150, GO:0016020, GO:0016021, GO:0032153, GO:0035838, GO:0071944"	"fungal-type vacuole, molecular_function, vacuole, vacuolar membrane, plasma membrane, biological_process, membrane, integral component of membrane, cell division site, growing cell tip, cell periphery"
"S000005380"	"S000005380"	"GO:0003333, GO:0003824, GO:0005300, GO:0005783, GO:0005886, GO:0006865, GO:0015171, GO:0015173, GO:0015801, GO:0015827, GO:0016020, GO:0016021, GO:0055085"	"amino acid transmembrane transport, catalytic activity, high-affinity tryptophan transmembrane transporter activity, endoplasmic reticulum, plasma membrane, amino acid transport, amino acid transmembrane transporter activity, aromatic amino acid transmembrane transporter activity, aromatic amino acid transport, tryptophan transport, membrane, integral component of membrane, transmembrane transport"
"S000005381"	"S000005381"	"GO:0000049, GO:0000175, GO:0000176, GO:0000177, GO:0000178, GO:0000467, GO:0003676, GO:0003723, GO:0004518, GO:0004519, GO:0004521, GO:0004527, GO:0004540, GO:0005634, GO:0005730, GO:0005737, GO:0005739, GO:0006364, GO:0006397, GO:0016075, GO:0016787, GO:0043628, GO:0070478, GO:0070481, GO:0070651, GO:0071028, GO:0071035, GO:0071038, GO:0071039, GO:0071042, GO:0071051, GO:0090502"	"tRNA binding, 3'-5'-exoribonuclease activity, nuclear exosome (RNase complex), cytoplasmic exosome (RNase complex), exosome (RNase complex), exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA), nucleic acid binding, RNA binding, nuclease activity, endonuclease activity, endoribonuclease activity, exonuclease activity, ribonuclease activity, nucleus, nucleolus, cytoplasm, mitochondrion, rRNA processing, mRNA processing, rRNA catabolic process, hydrolase activity, ncRNA 3'-end processing, nuclear-transcribed mRNA catabolic process, 3'-5' exonucleolytic nonsense-mediated decay, nuclear-transcribed mRNA catabolic process, non-stop decay, nonfunctional rRNA decay, nuclear mRNA surveillance, nuclear polyadenylation-dependent rRNA catabolic process, nuclear polyadenylation-dependent tRNA catabolic process, nuclear polyadenylation-dependent CUT catabolic process, nuclear polyadenylation-dependent mRNA catabolic process, polyadenylation-dependent snoRNA 3'-end processing, RNA phosphodiester bond hydrolysis, endonucleolytic"
"S000005382"	"S000005382"	"GO:0005737, GO:0006364, GO:0030490, GO:0042274, GO:0051082"	"cytoplasm, rRNA processing, maturation of SSU-rRNA, ribosomal small subunit biogenesis, unfolded protein binding"
"S000005383"	"S000005383"	"GO:0000049, GO:0000166, GO:0003743, GO:0003924, GO:0005525, GO:0005634, GO:0005739, GO:0006412, GO:0006413, GO:0032543, GO:0070124, GO:0071944"	"tRNA binding, nucleotide binding, translation initiation factor activity, GTPase activity, GTP binding, nucleus, mitochondrion, translation, translational initiation, mitochondrial translation, mitochondrial translational initiation, cell periphery"
"S000005384"	"S000005384"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"S000005385"	"S000005385"	"GO:0001302, GO:0003674, GO:0005739, GO:0051444"	"replicative cell aging, molecular_function, mitochondrion, negative regulation of ubiquitin-protein transferase activity"
"S000005386"	"S000005386"	"GO:0003674, GO:0005739, GO:0005741, GO:0015031, GO:0016020, GO:0016021, GO:0031307, GO:0045040, GO:0070096"	"molecular_function, mitochondrion, mitochondrial outer membrane, protein transport, membrane, integral component of membrane, integral component of mitochondrial outer membrane, protein insertion into mitochondrial outer membrane, mitochondrial outer membrane translocase complex assembly"
"S000005387"	"S000005387"	"GO:0005739, GO:0005743, GO:0006813, GO:0006875, GO:0016020, GO:0016021, GO:0030007, GO:0032979, GO:0043022, GO:0070131, GO:0097177, GO:1902600"	"mitochondrion, mitochondrial inner membrane, potassium ion transport, cellular metal ion homeostasis, membrane, integral component of membrane, cellular potassium ion homeostasis, protein insertion into mitochondrial inner membrane from matrix, ribosome binding, positive regulation of mitochondrial translation, mitochondrial ribosome binding, proton transmembrane transport"
"S000005388"	"S000005388"	"GO:0003677, GO:0003700, GO:0005634, GO:0006355, GO:0043565, GO:0045944"	"DNA binding, DNA-binding transcription factor activity, nucleus, regulation of transcription, DNA-templated, sequence-specific DNA binding, positive regulation of transcription by RNA polymerase II"
"S000005389"	"S000005389"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"S000005390"	"S000005390"	"GO:0005576, GO:0005618, GO:0005783, GO:0006074, GO:0009277, GO:0016020, GO:0016740, GO:0031225, GO:0031505, GO:0034411, GO:0042124, GO:0071555, GO:0071970"	"extracellular region, cell wall, endoplasmic reticulum, (1->3)-beta-D-glucan metabolic process, fungal-type cell wall, membrane, transferase activity, anchored component of membrane, fungal-type cell wall organization, cell wall (1->3)-beta-D-glucan biosynthetic process, 1,3-beta-glucanosyltransferase activity, cell wall organization, fungal-type cell wall (1->3)-beta-D-glucan biosynthetic process"
"S000005391"	"S000005391"	"GO:0000774, GO:0005783, GO:0005788, GO:0006616, GO:0015031, GO:0050790"	"adenyl-nucleotide exchange factor activity, endoplasmic reticulum, endoplasmic reticulum lumen, SRP-dependent cotranslational protein targeting to membrane, translocation, protein transport, regulation of catalytic activity"
"S000005392"	"S000005392"	"GO:0003674, GO:0005634, GO:0005737, GO:0005829, GO:0006020, GO:0006606, GO:0006629, GO:0008654, GO:0061608"	"molecular_function, nucleus, cytoplasm, cytosol, inositol metabolic process, protein import into nucleus, lipid metabolic process, phospholipid biosynthetic process, nuclear import signal receptor activity"
"S000005393"	"S000005393"	"GO:0000049, GO:0000166, GO:0003723, GO:0004812, GO:0004818, GO:0005524, GO:0005739, GO:0005759, GO:0006412, GO:0006424, GO:0008270, GO:0016874, GO:0032543, GO:0043039, GO:0070149"	"tRNA binding, nucleotide binding, RNA binding, aminoacyl-tRNA ligase activity, glutamate-tRNA ligase activity, ATP binding, mitochondrion, mitochondrial matrix, translation, glutamyl-tRNA aminoacylation, zinc ion binding, ligase activity, mitochondrial translation, tRNA aminoacylation, mitochondrial glutamyl-tRNA aminoacylation"
"S000005394"	"S000005394"	"GO:0000166, GO:0000724, GO:0000725, GO:0003684, GO:0003697, GO:0005524, GO:0005634, GO:0005694, GO:0006281, GO:0006310, GO:0006974, GO:0007062, GO:0016887, GO:0016925, GO:0019789, GO:0030915, GO:0051304, GO:0071139"	"nucleotide binding, double-strand break repair via homologous recombination, recombinational repair, damaged DNA binding, single-stranded DNA binding, ATP binding, nucleus, chromosome, DNA repair, DNA recombination, cellular response to DNA damage stimulus, sister chromatid cohesion, ATPase activity, protein sumoylation, SUMO transferase activity, Smc5-Smc6 complex, chromosome separation, resolution of recombination intermediates"
"S000005395"	"S000005395"	"GO:0003674, GO:0005575, GO:0008150, GO:0016020, GO:0016021"	"molecular_function, cellular_component, biological_process, membrane, integral component of membrane"
"S000005396"	"S000005396"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"S000005397"	"S000005397"	"GO:0003674, GO:0005575, GO:0008150, GO:0016020, GO:0016021"	"molecular_function, cellular_component, biological_process, membrane, integral component of membrane"
"S000005398"	"S000005398"	"GO:0000502, GO:0003674, GO:0004175, GO:0004298, GO:0005634, GO:0005737, GO:0005739, GO:0005839, GO:0006511, GO:0010498, GO:0010499, GO:0019773, GO:0034515, GO:0042175, GO:0043161, GO:0051603"	"proteasome complex, molecular_function, endopeptidase activity, threonine-type endopeptidase activity, nucleus, cytoplasm, mitochondrion, proteasome core complex, ubiquitin-dependent protein catabolic process, proteasomal protein catabolic process, proteasomal ubiquitin-independent protein catabolic process, proteasome core complex, alpha-subunit complex, proteasome storage granule, nuclear outer membrane-endoplasmic reticulum membrane network, proteasome-mediated ubiquitin-dependent protein catabolic process, proteolysis involved in cellular protein catabolic process"
"S000005399"	"S000005399"	"GO:0002181, GO:0003735, GO:0005737, GO:0005840, GO:0006414, GO:0022625, GO:0030295, GO:0032147"	"cytoplasmic translation, structural constituent of ribosome, cytoplasm, ribosome, translational elongation, cytosolic large ribosomal subunit, protein kinase activator activity, activation of protein kinase activity"
"S000005400"	"S000005400"	"GO:0000028, GO:0002181, GO:0003723, GO:0003735, GO:0005737, GO:0005840, GO:0006407, GO:0006412, GO:0015935, GO:0022627, GO:0042254"	"ribosomal small subunit assembly, cytoplasmic translation, RNA binding, structural constituent of ribosome, cytoplasm, ribosome, rRNA export from nucleus, translation, small ribosomal subunit, cytosolic small ribosomal subunit, ribosome biogenesis"
"S000005401"	"S000005401"	"GO:0000463, GO:0003676, GO:0003723, GO:0005634, GO:0005730, GO:0006364, GO:0019843, GO:0030684, GO:0042254"	"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA), nucleic acid binding, RNA binding, nucleus, nucleolus, rRNA processing, rRNA binding, preribosome, ribosome biogenesis"
"S000005402"	"S000005402"	"GO:0000175, GO:0000289, GO:0004518, GO:0004519, GO:0004527, GO:0004535, GO:0005634, GO:0005737, GO:0005739, GO:0008150, GO:0016787, GO:0030014, GO:0090305, GO:0090503"	"3'-5'-exoribonuclease activity, nuclear-transcribed mRNA poly(A) tail shortening, nuclease activity, endonuclease activity, exonuclease activity, poly(A)-specific ribonuclease activity, nucleus, cytoplasm, mitochondrion, biological_process, hydrolase activity, CCR4-NOT complex, nucleic acid phosphodiester bond hydrolysis, RNA phosphodiester bond hydrolysis, exonucleolytic"
"S000005403"	"S000005403"	"GO:0000703, GO:0003677, GO:0003824, GO:0003906, GO:0005634, GO:0005739, GO:0006281, GO:0006284, GO:0006285, GO:0006296, GO:0006974, GO:0008152, GO:0016787, GO:0016798, GO:0016829, GO:0019104, GO:0046872, GO:0051536, GO:0051539, GO:0140078"	"oxidized pyrimidine nucleobase lesion DNA N-glycosylase activity, DNA binding, catalytic activity, DNA-(apurinic or apyrimidinic site) endonuclease activity, nucleus, mitochondrion, DNA repair, base-excision repair, base-excision repair, AP site formation, nucleotide-excision repair, DNA incision, 5'-to lesion, cellular response to DNA damage stimulus, metabolic process, hydrolase activity, hydrolase activity, acting on glycosyl bonds, lyase activity, DNA N-glycosylase activity, metal ion binding, iron-sulfur cluster binding, 4 iron, 4 sulfur cluster binding, class I DNA-(apurinic or apyrimidinic site) endonuclease activity"
